trial_type.congruent_correct	trial_type.incongruent_correct	trial_type.incongruent_incorrect	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
0.1113371514331085	-0.0115658707785805	-6.256101296217653e-16	0.0483057436764538	0.0074805500000004	-0.0028540499999997	8.145601401853489e-06	5.595862830261772e-05	-0.0359888000000005	-0.0685228000000014	0.0046953741198409	0.0012951937254398	0.1444219999999999	-0.0738620000000018	0.0054555950440019	0.0208577140840001	0.0024779100000003	0.0007166599999995	5.136015545597542e-07	6.14003796877788e-06	-0.0002993470000001	1.8635457528767038e-16	-2.7335089110461193e-16	8.96086265143629e-08	0.000585767	-0.00020156	4.0626433112255376e-08	3.431229777078039e-07	-0.0252469977999999	-0.1065893274000018	0.0710741071000014	1
0.3333475904872092	-0.0053804606186885	-1.1553001858885862e-16	0.0990066787408877	0.0110117999999999	0.00353125	1.2469726562175962e-05	0.0001212597392406	0.012463299999999	0.0484521000000011	0.00234760599441	0.000155333846889	0.2003680000000003	0.055946000000001	0.0031299549159998	0.0401473354240005	0.0023439000000007	-0.0001340099999995	1.795867968782001e-08	5.493867210697318e-06	-0.0002993470000001	3.7006625554759756e-16	8.455623979714083e-17	8.960862595464493e-08	0.000774523	0.0001887560000003	3.562882717027038e-08	5.99885876634824e-07	-0.0277259485	-0.1043530741000016	0.0769968669000013	1
0.3388683526620992	-0.0033985728343546	1.844608144683437e-16	0.0725319886291846	-0.0068849300000028	-0.0178967300000029	0.0003202929446963	4.7402261102415416e-05	0.0284182000000013	0.0159549000000003	0.0002545588340089	0.0008075940912405	0.2003940000000004	2.5999999999409657e-05	6.759993215192143e-10	0.0401577552360008	0.0017511999999994	-0.0005927000000004	3.512932892518022e-07	3.0667014382846862e-06	-0.0002993470000014	-1.0122829195544802e-15	-2.0051624471088362e-15	8.960862545075624e-08	0.0007624530000004	-1.2070000000623131e-05	1.456835489092213e-10	5.813345764540365e-07	-0.0301918843999997	-0.1019209087000018	0.0825944447000014	1
0.1792916539820618	0.0010869947224808	4.6240484929694417e-17	0.0313977413780406	0.001953429999998	0.0088383600000031	7.81166074904242e-05	3.81588876334145e-06	-0.0451858000000016	-0.0736040000000018	0.0054175488160014	0.0020417565216409	0.1688820000000003	-0.0315119999999998	0.0009930061439996	0.0285211299240005	0.0029003100000005	0.0011491100000009	1.3204537934069732e-06	8.411798097926549e-06	-0.0002993469999997	1.2020599958575997e-15	7.139359458087287e-16	8.960862732446725e-08	0.0006939510000007	-6.850199999946607e-05	4.692522651231314e-09	4.815679900575214e-07	-0.0326436481999999	-0.0992973975000019	0.0878432003000017	1
0.0539873939121806	-0.0030867873574057	-1.0709207748844123e-16	0.005737418722101	0.0053888399999991	0.0034354100000003	1.1802041867183604e-05	2.903959654513356e-05	0.0103848999999988	0.0555707000000011	0.0030881026984901	0.0001078461480088	0.2322540000000008	0.063372000000001	0.0040160103840007	0.0539419205160008	0.0024383400000005	-0.0004619700000008	2.134162809334833e-07	5.945501956766126e-06	-0.0002073549999986	9.199199999992966e-05	8.462528291428388e-09	4.2996095683897985e-08	0.0007492420000009	5.529099999986866e-05	3.0570939921831997e-09	5.61363573757569e-07	-0.0350800888999993	-0.0964874658000018	0.0927209666000022	1
-0.0115707322471103	0.1177379096750236	-1.7245850222347414e-15	0.0646803390922604	0.0049098299999999	-0.0004790099999994	2.2945057929414973e-07	2.4106430628596647e-05	-0.0214316000000005	-0.0318165	0.0010122896722487	0.0004593134785599	0.1746710000000006	-0.0575830000000019	0.003315801889001	0.0305099582409997	0.0025726700000008	0.0001343299999984	1.804454744484089e-08	6.618630929576533e-06	-0.000299346999999	-9.199200000085694e-05	8.462527333186274e-09	8.960862599658546e-08	0.000737461000001	-1.1780999999842995e-05	1.3879182663241442e-10	5.438487266748461e-07	-0.0375000628999998	-0.0934963890000016	0.097207143000002	1
-0.0363101347926001	0.3694057855400796	3.2435173608110523e-15	0.1337178352555547	0.0016656899999984	-0.0032441400000007	1.0524444339551084e-05	2.774523174503177e-06	-0.0213968000000019	3.480000000049702e-05	1.211038633221875e-09	0.0004578230502397	0.1946360000000007	0.0199650000000009	0.0003986012249988	0.0378831724959995	0.0027640900000012	0.000191419999999	3.6641616088128995e-08	7.640193529295254e-06	-0.0002144639999991	8.488300000107745e-05	7.205122702763197e-09	4.5994806729819635e-08	0.0007916440000013	5.418299999948627e-05	2.935797100363061e-09	6.267002229914277e-07	-0.0399024342000003	-0.0903297824000018	0.1012827833000019	1
-0.0401518359286063	0.3715153936190638	-1.3607075365095711e-14	0.1002468797524063	0.0105317	0.0088660100000015	7.860613332114666e-05	0.0001109167048892	0.0430071000000012	0.0644039000000019	0.0041478623352108	0.0018496106504124	0.227936000000001	0.0332999999999993	0.001108889999999	0.0519548200960001	0.0019248899999999	-0.0008392000000007	7.042566404875891e-07	3.7052015124716967e-06	-0.0002993479999989	-8.488400000085039e-05	7.205292805675434e-09	8.96092249571603e-08	0.000965643	0.0001739989999997	3.0275652278334193e-08	9.324664038868496e-07	-0.0422860751999999	-0.0869935912000017	0.1049306745000021	1
-0.0288013643392983	0.20413983899009	4.5032306456990095e-14	0.0448352094368659	0.0063215600000003	-0.0042101400000004	1.772527882033275e-05	3.99621208329333e-05	-0.0243541000000001	-0.0673612000000021	0.0045375312654413	0.0005931221868083	0.2016780000000008	-0.026258	0.0006894825639995	0.0406740156840003	0.00241235	0.0004874600000003	2.3761725151260363e-07	5.819432522663176e-06	-0.0002993479999994	6.04267113586423e-17	-2.825560032997414e-16	8.960922468315487e-08	0.0007477509999997	-0.0002178920000005	4.7476923309222e-08	5.591315578139098e-07	-0.0446498668999997	-0.0834940785000016	0.1081354106000024	1
-0.0221887191390709	0.0705568529201174	-1.4142880095480765e-13	0.0107085548996735	0.0086282200000005	0.0023066600000005	5.32068035525808e-06	7.444618036903317e-05	-0.0124820000000013	0.0118721000000008	0.0001409467584084	0.0001558003239993	0.2085430000000007	0.0068649999999998	4.712822499955561e-05	0.0434901828489999	0.0025806700000006	0.00016832	2.8331621724679723e-08	6.659857649409373e-06	-0.0004084849999993	-0.000109137000001	1.1910884308316415e-08	1.6685999451592073e-07	0.000741573	-6.177999999772473e-06	3.8167655317725094e-11	5.499305136813339e-07	-0.0469926997999997	-0.0798378145000015	0.1108834569000025	1
0.1147384462198599	-0.0017880239655093	4.223146268774502e-13	0.063987140260067	0.010766500000001	0.0021382799999996	4.572241357982517e-06	0.0001159175222503	0.0218284000000005	0.0343104000000006	0.0011772035481594	0.0004764790465601	0.230267000000001	0.0217239999999998	0.0004719321759988	0.0530228912890005	0.00181416	-0.0007665100000002	5.875375813480887e-07	3.2911765054657294e-06	-0.0002993479999997	0.0001091370000008	1.1910884106758702e-08	8.9609224768169e-08	0.0008730380000006	0.0001314649999998	1.7283046371830822e-08	7.621953492202428e-07	-0.0493134740999994	-0.0760316633000013	0.1131632076000023	1
0.369247306778464	-0.0316591490984896	-1.2341806827050556e-12	0.1232520998362016	0.0083377300000005	-0.0024287700000004	5.898923712951114e-06	6.951774155325201e-05	-0.0230056000000009	-0.0448340000000008	0.0020100875559998	0.0005292576313594	0.1946830000000008	-0.0355840000000007	0.0012662210559994	0.0379014704890003	0.0024418800000004	0.0006277200000009	3.940323986330469e-07	5.96277793453814e-06	-0.0003953469999998	-9.599899999994027e-05	9.215807579197916e-09	1.562992503287377e-07	0.0007239940000001	-0.0001490440000007	2.2214113568150793e-08	5.241673108490938e-07	-0.0516111004999999	-0.072082770500001	0.114965034600002	1
0.3646782099262022	-0.036457198695339	3.5098669346183097e-12	0.0887992900343489	0.0080898500000001	-0.0002478799999999	6.144449383446579e-08	6.544567302256648e-05	0.0056058299999989	0.0286114300000011	0.0008186139266441	3.142532998814892e-05	0.2146490000000008	0.0199659999999998	0.0003986411559991	0.0460741932010003	0.0020671999999998	-0.0003746800000006	1.403851024609345e-07	4.273315839754829e-06	-0.0002993479999993	9.599900000054134e-05	9.215807819730537e-09	8.960922458095525e-08	0.0007870779999998	6.308399999980907e-05	3.979590980036031e-09	6.194917767326737e-07	-0.0538845004000001	-0.0679985500000009	0.116281328200002	1
0.1978369036153231	-0.0304180771939912	-9.782932040835244e-12	0.0372176097837145	0.0067947400000003	-0.0012951100000002	1.677309911713026e-06	4.616849166718619e-05	0.0274226000000011	0.0218167700000002	0.0004759714532315	0.0007519989907606	0.2222720000000007	0.0076229999999992	5.8110128999404086e-05	0.0494048419840004	0.0014034099999983	-0.0006637899999997	4.40617164632577e-07	1.969559627903066e-06	-0.0003840239999999	-8.46760000011019e-05	7.170024803045493e-09	1.474744329726347e-07	0.0009235640000004	0.0001364860000003	1.8628428253187946e-08	8.529704623990009e-07	-0.0561326066999999	-0.063786669200001	0.1171065292000023	1
0.0669613020052469	-0.0172266118526599	2.675811535137719e-11	0.0059556321254903	0.0043374400000001	-0.0024573	6.0383232900841695e-06	1.8813385753107182e-05	-0.0266077000000006	-0.0540303000000016	0.0029192733180902	0.0007079696992891	0.1971140000000005	-0.025158	0.0006329249639995	0.0388539289959999	0.002284099999999	0.000880690000002	7.756148768871882e-07	5.217112809948536e-06	-0.0003320429999996	5.198100000065063e-05	2.7020239934837327e-09	1.1025255389438105e-07	0.0007867550000005	-0.0001368089999999	1.8716702219892416e-08	6.189834302619152e-07	-0.0583543642000001	-0.059455035700001	0.1174371526000023	1
-0.0034074204019245	-0.0120972658099462	-7.190943931938309e-11	-0.0058131288379518	0.0099306400000012	0.0055932000000011	3.128388623993318e-05	9.86176108104456e-05	-0.0045747000000008	0.0220330000000012	0.0004854530889987	2.092788008944378e-05	0.1917920000000004	-0.0053220000000009	2.8323683999505323e-05	0.036784171263999	0.0021953299999995	-8.877000000013579e-05	7.880111743063455e-09	4.8194738082793295e-06	-0.000329379999999	2.6629999996854685e-06	7.0904275545067145e-12	1.0849118307966597e-07	0.0007186459999998	-6.810900000016862e-05	4.638836561935423e-09	5.164520721408383e-07	-0.0605487298000005	-0.0550117815000008	0.1172718021000024	1
