trial_type.2	trial_type.2_derivative	trial_type.3	trial_type.3_derivative	trial_type.4	trial_type.4_derivative	trial_type.5	trial_type.5_derivative	trial_type.6	trial_type.6_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	intercept
1.0782299250306357e-07	-5.9080199536180734e-08	4.283096611869067e-13	-1.669704454646542e-13	-0.0182642666100542	0.006648588450677	0.950009881343264	0.1006819121844329	-4.369689259469302e-06	-1.1713419602268195e-05	0.0892954846459027	0.0084249632398602	7.098000559217776e-05	0.0079736835781476	-0.0827860264338937	-0.042390640743123	0.0017969664226123	0.0068535261727135	-0.0573203841325942	0.0282135874048288	0.0007960065142495	0.0032856264371084	-0.0030830109456945	0.0007641402353152	5.839103017427486e-07	9.50495649104586e-06	5.01573991885198e-06	-0.0002130082838557	4.537252913055253e-08	2.515948850703132e-11	0.0012870120523341	-9.163310588466564e-07	8.408728711024555e-13	1.6564000222112852e-06	-0.1289028963000001	1
-4.011112994566e-08	2.1930790606143357e-08	1.2981211772607598e-13	-9.724706737390393e-14	-0.0084451673592583	0.0035077914688334	0.9534835772556668	-0.1018385102157062	9.559961860848258e-06	3.174342684951249e-05	0.082264809409778	-0.0070306752361245	4.943039427585291e-05	0.006767498867225	-0.073426193739522	0.0093598326943723	8.760646806737272e-05	0.0053914059270741	-0.0835909042797878	-0.0262705201471943	0.000690140228805	0.0069874392783125	-0.0034915712071661	-0.0004085602614744	1.669214849909515e-07	1.2191069494118895e-05	0.0001017534548547	9.673771493541408e-05	9.358184900559149e-09	1.0353766315737273e-08	0.0012876837963863	6.717440537878725e-07	4.5136159427943413e-13	1.6581295610086673e-06	-0.1318872767000003	1
1.4747204937518293e-08	-8.045094804317692e-09	-1.579680296299745e-13	9.574208893908422e-14	-0.0035441963066046	0.0016289416779073	0.6030293945421455	-0.2086782488257221	-1.95821838965547e-05	-8.499353209806028e-05	0.082003680466954	-0.0002611289428232	6.818832504135886e-08	0.006724603610126	-0.0728894392724448	0.0005367544670776	2.881053581828529e-07	0.0053128703574514	-0.0800704509146612	0.0035204533651275	1.2393591894649794e-05	0.0064112771096768	-0.004098203989398	-0.0006066327822315	3.6800333255384713e-07	1.6795275939859088e-05	0.0003452135140689	0.0002434600592169	5.927280037534463e-08	1.1917236881678465e-07	0.0011162132684099	-0.0001714705279767	2.9402141230329407e-08	1.245932059358543e-06	-0.1346915149000008	1
-5.333951218259728e-09	2.902858305597644e-09	9.867902501684009e-14	-5.80397920975699e-14	-0.0012955640957498	0.0006409628121706	0.2303097598225051	-0.1512290339984963	3.5685371638770425e-05	0.0002241463728001	0.0845673352178567	0.0025636547509015	6.572325680876927e-06	0.0071516341858527	-0.0467426027318674	0.0261468365405762	0.0006836570610789	0.0021848709101485	-0.1046921841036767	-0.0246217331890157	0.0006062297452317	0.0109604534123983	-0.0035858958141553	0.0005123081752462	2.624596678312401e-07	1.285864878937217e-05	0.0005971910430361	0.000251977528966	6.349267537919092e-08	3.566371411387388e-07	0.001289073582122	0.0001728603137109	2.9880687892551834e-08	1.6617106995167418e-06	-0.1373117808000016	1
1.8975873251024366e-09	-1.0299777522268096e-09	-5.2768424126348215e-14	2.9761677016010644e-14	-0.000381256076281	0.0001992811200593	0.0091631335571741	-0.0750828457379179	-4.404764338331101e-05	-0.000574090396521	0.0699303191125882	-0.014637016105271	0.0002142422404683	0.004890249531189	-0.0661785311335161	-0.0194359284016495	0.0003777553128324	0.0043795979829901	-0.1145533056283562	-0.0098611215246792	9.7241717724452e-05	0.013122459830384	-0.003754914734043	-0.000169018919888	2.8567394652232254e-08	1.4099384657412986e-05	0.0007349423987939	0.0001377513557595	1.8975435893905963e-08	5.40140328753003e-07	0.0010978845664368	-0.0001911890156835	3.655324007159853e-08	1.2053505201096211e-06	-0.1397444952000021	1
-6.644745036793945e-10	3.5959030804021793e-10	2.4002139282669788e-14	-1.4023909102602952e-14	-4.516819514463308e-05	2.4538185067439788e-05	-0.084856901206672	-0.0245125677067911	-5.886031022222526e-06	0.0014126631047576	0.0700728393467094	0.0001425202341204	2.031201727799317e-08	0.0049102028141116	-0.0322620268429422	0.0339165042905736	0.001150329263291	0.0010408383760136	-0.1167751752717344	-0.0022218696433778	4.936704711476277e-06	0.0136364415597446	-0.0039110366889768	-0.000156121954934	2.437406467296634e-08	1.5296207980320595e-05	0.0008199800973337	8.503769853996373e-05	7.231409002978672e-09	6.723673587493498e-07	0.0012901067554053	0.0001922221889684	3.694937094909628e-08	1.6643754402349862e-06	-0.1419863355000023	1
2.2852345329016723e-10	-1.2323827062841847e-10	-1.1890710993637536e-14	6.360448170668988e-15	4.13499928504407e-06	-2.286086431575021e-06	-0.1033513112566638	0.0022530486212907	-6.958814413493005e-05	-0.0035276638328018	0.0700670618485205	-5.777498188458472e-06	3.337888291132854e-11	0.0049093931560871	-0.0937549201605359	-0.0614928933175933	0.003781375928569	0.0087899850543098	-0.0834795963835621	0.0332955788881739	0.0011085955734983	0.0069688430123621	-0.0037581475414459	0.0001528891475289	2.3375090773018694e-08	1.4123672942891796e-05	0.0009820791272579	0.0001620990299237	2.6276095339788816e-08	9.644794125953154e-07	0.0012908532510851	7.464956799974917e-07	5.578613573113817e-13	1.6663021151971264e-06	-0.144034239500002	1
-7.664977537379764e-11	4.115758883035704e-11	4.138120499948385e-15	-2.73532586760966e-15	-1.4376151768490794e-06	7.981538437943301e-07	-0.0857704874159313	0.0130390871192655	0.0196646027918055	0.0427915821411646	0.0674368241250834	-0.0026302377234383	6.918150481926735e-06	0.0045477252480782	-0.0165095646163413	0.0772453555441945	0.0059668449531512	0.0002725657238192	-0.0746847639139074	0.0087948324696547	7.734907816842762e-05	0.0055778139608762	-0.0041191075326953	-0.0003609599912505	1.3029211503987244e-07	1.6967046864615774e-05	0.0009153457180453	-6.673340921231235e-05	4.453348102807585e-09	8.378577836036485e-07	0.0012908878063486	3.455526367357062e-08	1.8405423970946124e-15	1.6663913273473092e-06	-0.1458854101000021	1
2.4869372604218576e-11	-1.3278421096354983e-11	-2.6032358683847817e-15	1.1012046326210917e-15	5.885894319479902e-07	-3.262747087987928e-07	-0.057738603118787	0.0138790972343336	0.2577522685477518	0.1813552488915983	0.0753486158134973	0.0079117916884143	6.259644771964544e-05	0.0056774139050124	-0.0837157060003191	-0.0672061413839792	0.0045166654397243	0.0070083194311328	-0.057910687479349	0.0167740764345588	0.0002813696402313	0.0033536477243318	-0.0041381471818394	-1.9039649143427558e-05	3.6250752397483527e-10	1.7124262100178262e-05	0.0009818335235181	6.64878054707105e-05	4.4206277920928994e-09	9.63997067765695e-07	0.001291034771785	1.4696543631267505e-07	2.12030364496028e-14	1.6667707808537812e-06	-0.147537318700002	1
-7.76464579532432e-12	4.1130939882901615e-12	2.0101254964892904e-16	-6.196204581943206e-16	-2.386028416950216e-07	1.3184254376207785e-07	-0.0333212460549637	0.0103515178413737	0.6690104365594262	0.1939686715105981	0.0680389267893694	-0.0073096890241277	5.3431553630390505e-05	0.0046292955586483	-0.0439663824432294	0.0397493235570899	0.0015800087232466	0.0019330427851442	-0.074561355604857	-0.0166506681255085	0.000277244749025	0.005559395749634	-0.0042621015278438	-0.0001239543460046	1.536467832107446e-08	1.8165509436380853e-05	0.0009819769132991	1.433897816668571e-07	2.047517710645505e-14	9.642786581318232e-07	0.0011866007147371	-0.0001044340570451	1.090647180159708e-08	1.4080212556891469e-06	-0.1489877092000019	1
2.2931996009317003e-12	-1.1998613804862757e-12	-8.755106563667917e-16	2.6206170321337446e-16	9.357990401302635e-08	-5.1580489885852834e-08	-0.0169526600851784	0.0062663466839012	0.9689411902385806	0.0834762388450207	0.0678231321076321	-0.0002157946817357	4.656734542249261e-08	0.0045999772488874	-0.0641574277179727	-0.0201910452747433	0.0004076783092862	0.0041161755313865	-0.0150643434130798	0.059497012191779	0.0035398944597478	0.000226934442466	-0.0035795335903525	0.0006825679374903	4.6589899101481053e-07	1.2813060724094789e-05	0.0008061946810436	-0.0001757822322561	3.0899393296634366e-08	6.499498629425602e-07	0.001289949639835	0.0001033489250971	1.0680999185171106e-08	1.6639700745923248e-06	-0.1502346003000018	1
-6.140448103466157e-13	3.148121264054571e-13	7.371951168656372e-18	1.154593286932103e-16	-3.6143877658864426e-08	1.9877343482955783e-08	-0.0077606541925581	0.0032615414929121	0.9300123636537158	-0.1223406815877631	0.0678112221698788	-1.190993775361399e-05	1.418458409671089e-10	0.0045983618521723	-0.0388566982629611	0.0253007294550124	0.0006401269109551	0.0015098429998966	0.0981136035803472	0.113177946993429	0.0128092476856521	0.0096262792075248	-0.0036857128024953	-0.0001061792121384	1.1274024209452424e-08	1.3584478861155465e-05	0.0010836254015827	0.0002774307205386	7.69678049720828e-08	1.174244011359112e-06	0.0012910016854367	1.0520455993611316e-06	1.1067633515195014e-12	1.666685351707256e-06	-0.1512762890000013	1
1.3163804455097232e-13	-6.330151477523239e-14	-4.257098331026267e-16	2.5360162846098835e-16	1.3745692800579972e-08	-7.542590460990338e-09	-0.0032204141498634	0.0014930110805221	0.559933490072952	-0.2077605732284476	0.0677132505109476	-9.797165893105932e-05	9.598446180777415e-09	0.0045850842947585	-0.0845708263929199	-0.0457141281299598	0.002089781510682	0.0071522246767836	0.0581719143692915	-0.039941689211058	0.0015953385370298	0.003383971621391	-0.0036958809634266	-1.0168160933970184e-05	1.0339147346370119e-10	1.3659536096138968e-05	0.0005741204667718	-0.0005095049348137	2.595952816169501e-07	3.2961431093365045e-07	0.001289066828099	-1.934857337687639e-06	3.741877244309532e-12	1.6616932853644796e-06	-0.1521113526000018	1
-8.877301068234915e-15	1.8428567727805548e-15	-4.1833491625872725e-16	7.550782851844809e-17	-5.174296002698062e-09	2.8324888648865172e-09	-0.0011592991802857	0.0005773041226933	0.2010745033885953	-0.1432704670275979	0.0677688220726368	5.557156168820842e-05	3.0881964967457493e-09	0.0045926132451135	-0.0641815907574003	0.0203892356355201	0.0004157209297997	0.004119276592151	0.0044065483583551	-0.0537653660109386	0.0028907145822922	1.941766843495539e-05	-0.0037718200858233	-7.593912239754817e-05	5.766750504838942e-09	1.422662676153592e-05	0.0003744021654911	-0.0001997183012771	3.988739598507005e-08	1.401769813200423e-07	0.0016432120201086	0.0003541451920117	1.254188188251956e-07	2.70014574647847e-06	-0.1527386503000019	1
-2.1935218310965784e-14	1.327837073281162e-14	-5.6809724617753e-16	6.109790702328881e-17	1.951586496874388e-09	-1.0642194940312255e-09	-0.000321684159124	0.000168797847524	-0.0073209987094536	-0.0671670878045317	0.0626385139694891	-0.0051303081031484	2.6320061233901994e-05	0.0039235834323064	-0.0974507504100203	-0.0332691596526194	0.0011068369839907	0.0094966487554785	-0.0134100707791859	-0.0178166191375417	0.0003174319174908	0.0001798299983036	-0.0041010897436835	-0.0003292696578599	1.0841850802029409e-07	1.681893708757227e-05	0.0007890011610435	0.0004145989955545	1.718923294146231e-07	6.22522833783177e-07	0.0014641244183405	-0.0001790876017693	3.207236906431361e-08	2.143660314289435e-06	-0.153157325400002	1
6.070144387138043e-14	-3.379588275898016e-14	-4.996003610813204e-16	-3.469446951953614e-18	-7.997856404928783e-10	4.2746290535022874e-10	-5.469204576957071e-05	2.986553572021169e-05	-0.0818897140766035	-0.0272299253908265	0.0647047004412839	0.0020661864717933	4.269126536724955e-06	0.0041866982591967	-0.0161458454458476	0.0813049049641727	0.006610487571236	0.0002606883251592	-0.0156116105751547	-0.0022015397959689	4.846777471287627e-06	0.0002437223847512	-0.0046448443773786	-0.0005437546336961	2.956691035436301e-07	2.1574579292843147e-05	0.0011120672312194	0.0003230660701763	1.0437168669891795e-07	1.2366935296597771e-06	0.0014810931106648	1.696869232316481e-05	2.879368098773012e-10	2.1936368046381823e-06	-0.1533668060000021	1
