trial_type.bottle	trial_type.cat	trial_type.chair	trial_type.face	trial_type.house	trial_type.scissors	trial_type.scrambledpix	trial_type.shoe	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
2.1007288270815398e-17	1.910005614229577e-08	0.2279358597758219	2.65707086833794e-14	-0.0091075182623861	-4.0176446982674685e-16	5.690467404016891e-17	-8.487696837000474e-11	-0.0006734499999978	0.0105487499999997	0.0001112761265619	4.535349037879752e-07	-0.0327863000000005	-0.0247159000000016	0.0006108757128102	0.0010749414676891	-0.0314383999999999	0.0083973000000006	7.051464728905276e-05	0.0009883729945587	0.0013824600000011	0.0009511800000013	9.047433945116732e-07	1.9111956541153004e-06	0.001016200000001	0.0007094950000005	5.033831549311166e-07	1.0326624377271372e-06	-0.0010627300000019	-0.0010703654600016	1.1456822192750645e-06	1.1293950538583195e-06	0.075027417400001	-0.0409964162000001	-0.1228764955000009	1
-6.013750519648469e-17	-4.2240194747452394e-08	0.278052290687054	-7.046957676622288e-14	-0.0037277845069901	-3.6018355986450167e-16	-8.499117351052907e-17	1.187175102507944e-11	-0.0274589999999994	-0.0267855500000018	0.0007174656888023	0.0007539966809987	-0.0256444000000006	0.0071419000000004	5.1006735609577726e-05	0.00065763525136	-0.0389233000000001	-0.007484900000001	5.602372801032179e-05	0.0015150232828911	0.0006744829999992	-0.0007079770000019	5.01231433425204e-07	4.549273164830494e-07	-0.0003028360000017	-0.0013190360000026	1.739855972234423e-06	9.170964525035664e-08	0.0005123889999989	0.0015751190000023	2.480999868009532e-06	2.625424865013906e-07	0.0722917816000011	-0.0472658067	-0.1254467280000006	1
-8.471887202476678e-17	8.782125913050266e-08	0.2863424365118494	1.833781542481181e-13	-0.0012991823440664	-2.6817351518127583e-16	1.0938830750613269e-17	3.142385473770245e-12	-0.0218654999999999	0.0055935000000005	3.1287242247838136e-05	0.0004781000902494	-0.008007789999999	0.0176366100000012	0.0003110500122922	6.412470068377616e-05	-0.0295473999999995	0.0093759000000009	8.790750081057591e-05	0.0008730488467595	0.0005402989999989	-0.0001341839999985	1.8005345385408715e-08	2.919230083581689e-07	-0.0001993480000016	0.0001034880000016	1.070976536773458e-08	3.973962567437365e-08	0.0005123890000011	2.4970438864211146e-17	-1.7282456624555408e-15	2.625424884538912e-07	0.0695074160000008	-0.0534077769000001	-0.1272562643000006	1
1.3318583268744496e-18	-1.6460914096104254e-07	0.2775631664431432	-4.69585913466415e-13	-0.0003813792494247	-1.8877499214813567e-16	9.772166340665467e-17	-4.025666745139259e-12	-0.0101905999999986	0.0116749000000003	0.0001363032900085	0.0001038483283598	-0.0080067799999983	1.0099999995097029e-06	1.0193357685901996e-12	6.410852596797606e-05	-0.0331904999999996	-0.0036431000000005	1.3272177610705822e-05	0.0011016092902494	0.0005402989999998	1.8657687851413307e-16	-6.465615428071029e-17	2.919230086296556e-07	0.0003549780000001	0.0005543260000015	3.072773146012972e-07	1.2600937955585928e-07	9.212180000087602e-05	-0.0004202672000003	1.766245179227959e-07	8.486425323645476e-09	0.0666761977000005	-0.0594057691000002	-0.1282941315000006	1
1.6138557572526432e-16	2.470996110510639e-07	0.2657803855942061	1.180225058761392e-12	-8.113327763522832e-05	-1.162370723978828e-16	4.6264290700641065e-17	2.5613600376640208e-12	-0.0606123000000022	-0.0504217000000023	0.0025423478308917	0.0036738509112921	-0.0165944999999994	-0.008587720000001	7.374893479771076e-05	0.0002753774302499	-0.0421370000000008	-0.0089465000000012	8.003986225078756e-05	0.0017755267690006	0.0009295630000003	0.0003892639999999	1.5152646227545904e-07	8.6408737072934e-07	0.0004810280000016	0.0001260499999995	1.5888601875084e-08	2.3138793720685767e-07	0.0006227199999998	0.0005305982000002	2.815344488344617e-07	3.877801988747408e-07	0.0638000350000006	-0.0652436139000005	-0.128554036100001	1
-1.225626074077953e-18	-1.454691938793995e-07	0.2578761417224341	-2.902434858134645e-12	-6.938007778308005e-07	-2.404310409716346e-16	4.582321179523999e-18	-1.34526537576775e-12	-0.0151301000000009	0.0454822000000032	0.0020686305168421	0.0002289199260086	-0.0191881999999997	-0.0025936999999998	6.727279689117861e-06	0.0003681870192395	-0.0354482000000005	0.0066888000000009	4.474004544070565e-05	0.00125657488324	0.0008541210000005	-7.54419999998991e-05	5.691494919497485e-09	7.295226833240874e-07	0.0003637950000013	-0.0001172330000012	1.3743575879989973e-08	1.3234680213979594e-07	9.212179999997948e-05	-0.0005305982000006	2.815344491043594e-07	8.486425500309909e-09	0.0608808666000004	-0.0709055735000007	-0.128034402100001	1
1.6044078984383477e-17	-9.764882563686108e-07	0.2519305304017997	6.968478748474875e-12	-3.055691719859747e-07	-3.0505625259176834e-16	-8.106891540680098e-17	6.412356969094402e-13	-0.0538088000000019	-0.0386787000000015	0.0014960418336896	0.0028953869574416	-0.0256514000000006	-0.0064632000000002	4.177295423908392e-05	0.0006579943219603	-0.0309910999999998	0.0044571	1.986574040956028e-05	0.0009604482792101	0.0012565300000012	0.0004024090000003	1.6193300387914345e-07	1.5788676422674294e-06	1.974319999969084e-05	-0.0003440518000001	1.1837164027968432e-07	3.8979398838352157e-10	0.0008639290000005	0.0007718072000009	5.956863544731457e-07	7.463733201020162e-07	0.057920660300001	-0.0763763841000007	-0.1267383804000008	1
3.0001547858034138e-18	6.177239681453566e-06	0.2532204919123374	-1.624654811765408e-11	1.1346407324416614e-07	-3.538920204424804e-16	-1.369572618877314e-16	-2.879076117161659e-13	-0.00923464	0.0445741600000025	0.0019868557397076	8.527857592924301e-05	-0.0489178000000023	-0.0232664000000007	0.0005413253689607	0.0023929511568427	-0.0317631999999998	-0.0007721	5.961384079502594e-07	0.0010089008742406	0.0009823959999992	-0.0002741340000016	7.51494485833816e-08	9.651018999025378e-07	0.0005657129999998	0.0005459698000002	2.980830217319926e-07	3.200311974870884e-07	-0.0002379159999996	-0.0011018450000012	1.2140624062244129e-06	5.660402083575837e-08	0.0549214114000003	-0.081641297600001	-0.1246738301000009	1
-6.125514083108598e-17	-2.5773223679611117e-05	0.2055749150261881	3.6431979746501366e-11	-2.3252323921741974e-08	-2.491079630427793e-16	-1.3606527666338912e-16	1.2446304239155229e-13	-0.0197648999999996	-0.0105302600000005	0.0001108863756668	0.0003906512720092	-0.0085126700000006	0.0404051300000035	0.0016325745303215	7.24655505277295e-05	-0.0250987999999986	0.0066644000000006	4.441422735903649e-05	0.0006299497614403	0.0004842869999994	-0.0004981089999987	2.4811257380208814e-07	2.3453389882064883e-07	0.0003835989999992	-0.0001821140000002	3.3165508913540905e-08	1.4714819318115798e-07	-8.708820000019772e-05	0.0001508277999986	2.2749022387013944e-08	7.584353774621856e-09	0.0518851418000008	-0.086686120500001	-0.121853270300001	1
1.0251820966185395e-16	9.332162131478042e-05	0.0770720932907602	-7.72884357581459e-11	-9.592897132226564e-10	-3.652965311101609e-16	-1.311116828017402e-16	-5.1968080421022174e-14	-0.0079670699999998	0.0117978300000006	0.000139188792708	6.347420438475483e-05	-0.0196712000000005	-0.0111585300000006	0.0001245127917603	0.0003869561094392	-0.0383617000000004	-0.0132629000000013	0.0001759045164105	0.0014716200268891	0.000484287	-4.486102440867974e-16	-2.60631262010158e-16	2.3453389860595538e-07	0.0003835989999993	3.9509504550040076e-16	-5.297469947918927e-16	1.471481924400284e-07	5.173739999964825e-05	0.0001388256000015	1.9272546549297962e-08	2.6767581213163972e-09	0.0488138979000009	-0.0914972530000016	-0.1182938046000017	1
1.893720794433176e-16	-0.0002969731601251	-0.009413697874326	1.5040144765086022e-10	3.935564421849117e-09	-2.4537667267658564e-16	4.723980061778279e-16	2.088894769988432e-14	-0.0197649000000013	-0.0117978300000001	0.0001391887927087	0.0003906512720083	0.0064585700000004	0.026129770000002	0.0006827648802537	4.171312644670381e-05	-0.0383106000000008	5.110000000045214e-05	2.6112088670504376e-09	0.0014677020723589	-1.029560000009836e-05	-0.0004945825999999	2.446119485249023e-07	1.0600004356288824e-10	0.000383598999999	-5.841471538138441e-18	5.036556136200849e-16	1.4714819222070168e-07	-8.70882000016651e-05	-0.0001388256000005	1.9272545829211216e-08	7.584354420032408e-09	0.0457097500000008	-0.0960617250000022	-0.1140170172000023	1
1.4839116609617246e-16	0.0007709027823196	-0.0353459528847296	-2.473614419879783e-10	-2.784461104466233e-09	-4.13825969579232e-16	-9.465722395304308e-16	-8.468640918934173e-15	0.0033664800000003	0.0231313800000012	0.0005350607407048	1.133318759232708e-05	-0.022490200000001	-0.0289487700000018	0.0008380312845142	0.0005058090960392	-0.0382963000000011	1.4300000000285816e-05	2.044881231658584e-10	0.0014666065936895	-9.27772000025467e-05	-8.248160000146495e-05	6.803212920152621e-09	8.607611540851797e-09	0.0006002569999985	0.0002166580000004	4.69406884141979e-08	3.6030846514180403e-07	-0.0005732230000027	-0.000486134799999	2.3632704342659758e-07	3.2858460771573445e-07	0.042574790700001	-0.1003672316000023	-0.1090488422000023	1
-5.428383896849826e-17	9.718653526037634e-06	-0.0332000230190375	2.418750069460133e-10	1.5205797338795651e-09	-5.816206544301786e-16	2.2992077332157104e-15	3.600581666765271e-15	0.0069396700000013	0.0035731899999999	1.2767686776303883e-05	4.81590197112305e-05	0.0028970800000002	0.0253872800000016	0.0006445139857988	8.393072527182179e-06	-0.0580052000000026	-0.0197089000000011	0.0003884407392108	0.0033646032270429	0.0004699910000005	0.0005627682000028	3.167080496590653e-07	2.2089153865848054e-07	0.000666180999999	6.592399999989147e-05	4.34597172550125e-09	4.437971254883852e-07	-0.0002257040000011	0.000347519000001	1.2076945570046549e-07	5.0942296187960656e-08	0.0394111329000015	-0.1044021660000022	-0.1034194061000019	1
-1.897457469884101e-17	0.0718799093520177	-0.0218078830747447	4.735367968433529e-10	-7.410070597695744e-10	-4.736484847961902e-16	-6.012480388942351e-15	-8.113820593528576e-16	-0.0026571699999985	-0.009596840000001	9.209933798564064e-05	7.060552409528509e-06	-0.0226651000000009	-0.0255621800000015	0.0006534250463527	0.0005137067580091	-0.0378420000000017	0.0201632000000025	0.0004065546342405	0.0014320169639983	0.0004154239999992	-5.4567000002014605e-05	2.977555199525491e-09	1.7257709900077822e-07	0.000328618999999	-0.0003375619999994	1.1394810327014705e-07	1.0799044706228128e-07	0.0003157810000011	0.0005414850000011	2.932060067890737e-07	9.971764022044548e-08	0.0362209093000013	-0.1081556505000018	-0.0971628453000015	1
7.060986911026405e-17	0.2005864483591136	-0.0113840189315945	-4.213031498033333e-09	3.38013327231118e-10	-3.037293649598124e-16	1.377550083572866e-14	8.178675441872792e-16	-0.006502919999999	-0.0038457500000004	1.4789793061871087e-05	4.228796852618719e-05	-0.0150114000000006	0.0076537000000007	5.857912368953301e-05	0.0002253421299591	-0.0378068000000004	3.520000000008649e-05	1.2390396797496043e-09	0.0014293541262388	0.0003247879999992	-9.063599999930746e-05	8.214883347464382e-09	1.0548724500414653e-07	0.0008274589999986	0.0004988400000009	2.488413455906589e-07	6.846883957181308e-07	-0.0003521510000011	-0.0006679320000015	4.461331569377181e-07	1.2401032502096113e-07	0.0330062704000008	-0.1116175665000009	-0.090317098700001	1
2.135614407345038e-16	0.269584762203136	-0.0048921568241997	1.873827306592894e-08	-1.4739158797455508e-10	1.127931239205062e-16	-3.108920526712375e-14	-2.55026080169366e-16	-0.0110582999999994	-0.0045553800000002	2.075148694261872e-05	0.0001222859988896	0.0085994500000018	0.0236108500000012	0.0005574722377232	7.39505403046844e-05	-0.0377804000000001	2.6399999999950145e-05	6.969591712632645e-10	0.0014273586241604	-0.0002180670000013	-0.0005428550000004	2.9469155046789577e-07	4.7553216592061497e-08	0.0006559649999999	-0.0001714939999992	2.9410191897349508e-08	4.302900813032828e-07	0.0004183679999998	0.0007705190000023	5.936995297508993e-07	1.7503178413236148e-07	0.0297693829	-0.1147785813000004	-0.0829236784000006	1
4.3833091163684035e-17	0.2865354789836924	-0.0017852719115728	-6.904175047730146e-08	6.21484236876289e-11	-4.577626924760821e-17	6.778611120202259e-14	3.220822040709294e-16	0.0033387100000021	0.0143970100000003	0.0002072738969387	1.114698446677705e-05	0.0059478400000026	-0.0026516100000008	7.031035590867807e-06	3.537680066711842e-05	-0.0295698999999994	0.0082105000000003	6.741231025024982e-05	0.0008743789860102	0.0003406740000006	0.000558741000001	3.121915048184795e-07	1.160587715884648e-07	0.0002222289999982	-0.0004337360000018	1.8812691822354925e-07	4.938572850409814e-08	0.0002958039999996	-0.000122564000001	1.502193342474963e-08	8.750000659859551e-08	0.0265124287000003	-0.1176301734000001	-0.0750274174000003	1
3.8382890128289783e-16	0.2808234673399761	-0.0005519816032924	2.31735498861354e-07	-2.552445365654253e-11	1.47838588800433e-16	-1.356238528787978e-13	-3.2823988382944875e-17	-0.0642455000000025	-0.0675842100000033	0.0045676254413301	0.004127484270251	-0.0226124000000001	-0.0285602400000024	0.0008156873088596	0.0005113206337591	-0.0378467000000003	-0.0082768000000015	6.85054182400458e-05	0.0014323727008896	0.0006277030000001	0.000287028999998	8.238564557735776e-08	3.940110561336657e-07	0.0006063439999999	0.0003841150000012	1.4754433384355342e-07	3.676530462688846e-07	0.00103523	0.0007394260000008	5.467508089961857e-07	1.0717011556916256e-06	0.0232376034	-0.1201646552000007	-0.0666761977000004	1
1.1111007009400262e-16	0.2689397140220478	-0.0001348869678745	-7.344387860023861e-07	1.0255772972912508e-11	-3.1768672882682756e-17	2.375063778006549e-13	-6.096769080980242e-17	-0.0242770000000025	0.0399685000000035	0.0015974809922498	0.0005893727289985	-0.0171795000000004	0.0054329000000009	2.9516402409720024e-05	0.0002951352202494	-0.0283727999999995	0.0094739000000008	8.975478121044153e-05	0.0008050157798402	0.0006472310000003	1.9528000001199985e-05	3.8134181043949584e-10	4.189079672891654e-07	0.0003028590000003	-0.0003034850000007	9.210314598802433e-08	9.172357316426063e-08	0.0008427330000022	-0.0001924970000002	3.7055094876746135e-08	7.101989139354715e-07	0.0199471143	-0.1223751945000006	-0.0579206603000003	1
3.8299050973715975e-17	0.2597176624073313	-1.0552976895287038e-05	2.2363023955766604e-06	-4.044038648151485e-12	-1.2090983943469644e-16	-2.936466051189444e-13	2.882152555440257e-16	-0.0014849699999988	0.0227920300000009	0.0005194766315205	2.205135901604141e-06	-0.0227148000000003	-0.0055353000000004	3.0639546089836e-05	0.0005159621390387	-0.0432664000000007	-0.0148936000000016	0.0002218193209616	0.0018719813689596	0.0007873030000011	0.000140072	1.962016358708073e-08	6.198460136832162e-07	0.0009601649999993	0.0006573059999998	4.320511766122122e-07	9.219168266847612e-07	-0.0002320959999995	-0.0010748290000026	1.155257382422877e-06	5.3868551326908094e-08	0.0166431794000001	-0.1242558318000007	-0.0488138978999999	1
1.2380210694354533e-17	0.2533123473431365	1.1558341165251984e-06	-6.579685213820973e-06	1.5635535903229025e-12	-3.389402084043567e-17	-1.2129354027952265e-13	3.828462550721292e-16	-0.0278569000000001	-0.0263719300000016	0.000695478691925	0.0007760068776075	-0.0358334000000017	-0.0131186000000005	0.0001720976659592	0.0012840325555606	-0.0433016000000013	-3.519999999996554e-05	1.2390388445508447e-09	0.0018750285625599	0.0015445800000023	0.0007572770000009	5.734684557123109e-07	2.3857273795759678e-06	0.0011369100000003	0.0001767450000009	3.123879585226111e-08	1.2925643478853962e-06	0.0001015909999995	0.000333687000001	1.113470127927035e-07	1.0320729308092708e-08	0.0133280259000002	-0.125801497400001	-0.0394111328999998	1
-4.8146003395979146e-17	0.2529291740987308	-3.944139843459903e-07	1.8902365030332763e-05	-5.948767828861747e-13	6.056970194431391e-17	2.707462029394686e-12	1.0427540755071956e-16	-0.0247491000000009	0.0031078000000006	9.658420837846069e-06	0.0006125179508095	-0.0226081000000013	0.0132253000000016	0.0001749085600902	0.0005111261856095	-0.0265205999999994	0.0167810000000018	0.0002816019610002	0.0007033422243607	-4.023610000169975e-05	-0.0015848161000037	2.511642077119012e-06	1.6189442185540775e-09	0.0012702400000012	0.0001333299999994	1.7776887789120777e-08	1.6135096585854065e-06	-0.0002320960000008	-0.0003336870000005	1.1134701378617849e-07	5.3868551555348566e-08	0.0100038883999999	-0.127008024400001	-0.0297693828999997	1
-9.717004472013959e-17	0.2304020901163246	1.7083976633041893e-07	-5.324787413879994e-05	2.2249538324555747e-13	3.90283930318264e-17	-1.342847705001552e-11	2.326067731953685e-16	-0.0068375099999991	0.0179115900000007	0.000320825056327	4.675154300033715e-05	-0.0226549000000006	-4.679999999965356e-05	2.190239471059441e-09	0.0005132444940093	-0.0265273999999989	-6.8000000002961245e-06	4.6239405090411926e-11	0.0007037029507608	0.0002485519999979	0.000288788100002	8.33985651029798e-08	6.177809626727181e-08	0.0012702400000011	-2.9271555099225633e-16	-3.6801585434309084e-16	1.6135096588210106e-06	-0.0002320960000006	8.595032075028723e-16	-1.4920288715500992e-15	5.38685514326702e-08	0.0066730075999999	-0.127872160200001	-0.0199471142999995	1
-2.3312284681914644e-16	0.114538321418609	-7.407825970286219e-08	0.000147446434974	-8.221419360866413e-14	4.3289238683840817e-17	5.17014449525528e-11	1.3116748743851752e-16	-0.0386815000000012	-0.0318439900000016	0.0010140396991208	0.0014962584422482	-0.0227974000000011	-0.0001424999999994	2.0306248971949025e-08	0.0005197214467595	-0.0265629999999993	-3.560000000027909e-05	1.267359434245693e-09	0.0007055929689994	0.0010236300000015	0.0007750780000024	6.007459080153265e-07	1.0478183774083453e-06	0.0012702400000026	4.2279411089460915e-17	-7.596938475382246e-17	1.6135096579046768e-06	0.0002662740000008	0.0004983700000004	2.483726567376712e-07	7.09018425708876e-08	0.0033376287000002	-0.1283915752000019	-0.0100038883999998	1
-3.0662184566770243e-16	0.0074637014109766	3.0713553965008794e-08	-0.0003930269010736	2.9333813585599326e-14	-1.750288756668099e-16	-1.77866772573687e-10	1.480722993799446e-16	-0.00650424	0.0321772600000019	0.0010353760611089	4.23051379780409e-05	-0.0227702000000011	2.720000000069913e-05	7.398393510988593e-10	0.0005184820080396	-0.0265580999999996	4.900000000204779e-06	2.4009430020313472e-11	0.0007053326756096	0.0007631130000025	-0.0002605170000008	6.786910624032434e-08	5.823414517003874e-07	0.0008978370000015	-0.0003724030000025	1.3868399402948377e-07	8.061112783913962e-07	-7.749869999891111e-05	-0.0003437727000014	1.181796692148741e-07	6.006048721599651e-09	3.237936687538481e-16	-0.1285648693000025	8.47154328805002e-17	1
-7.253819439847195e-16	-0.0318613041778199	-1.2403422691989265e-08	0.0009835073190168	-1.07531951234353e-14	-2.0158977450009702e-16	5.701090571120872e-10	4.0886462425096524e-16	-0.0238486000000001	-0.0173443600000011	0.0003008268238098	0.0005687557219589	-0.0226884000000014	8.180000000060052e-05	6.691239328440106e-09	0.00051476349456	-0.0265101999999997	4.790000000009634e-05	2.2944093331900008e-09	0.0007027907040399	0.0002615109999995	-0.0005016020000013	2.5160456704540896e-07	6.838800386105428e-08	0.0001762289999981	-0.0007216080000013	5.207181063779836e-07	3.105666023835232e-08	0.000530468000001	0.0006079666999998	3.696235084245987e-07	2.813963011897584e-07	-0.0033376286999992	-0.1283915752000028	0.0100038884000002	1
-3.112914129827189e-16	-0.0354440618432596	4.910657277620198e-09	-0.0022989026011536	3.551598818936728e-15	-2.3389557381239926e-16	-1.7499439661615099e-09	4.224209579049487e-16	-0.016281	0.0075676000000004	5.726856975980471e-05	0.0002650709609991	-0.0226693000000014	1.9100000000996324e-05	3.648088225954645e-10	0.0005138971624892	-0.0095670999999977	0.0169431000000017	0.0002870686376093	9.152940241342556e-05	0.0003176619999988	5.61510000015069e-05	3.152935869473737e-09	1.0090914550730421e-07	0.0012239000000002	0.0010476710000029	1.0976145247300584e-06	1.4979312099717942e-06	-0.0003948050000001	-0.0009252730000007	8.56130125728484e-07	1.558709877324541e-07	-0.0066730075999992	-0.1278721602000027	0.0199471143000005	1
-5.136072048022582e-16	-0.0252305964381414	-1.9099105975852256e-09	0.039936571512591	-1.4754971683365465e-15	-1.7533439395975843e-20	5.2011352770179834e-09	1.0978684254808995e-16	-0.0148655999999996	0.0014153999999998	2.003357159523815e-06	0.0002209860633595	-0.0160049000000005	0.0066644000000007	4.441422735965004e-05	0.0002561568240091	-0.0233369999999985	-0.0137699000000017	0.0001896101460107	0.0005446155690002	0.000261511	-5.615099999940707e-05	3.152934282921571e-09	6.838800379394203e-08	0.0008096520000004	-0.0004142480000011	1.716014047432571e-07	6.555363613493845e-07	0.0001352330000008	0.0005300380000007	2.809402813645664e-07	1.8287964660916323e-08	-0.0100038883999997	-0.1270080244000024	0.0297693829000004	1
-1.7572794480369066e-15	-0.0140043439260109	7.30621192157106e-10	0.1669962858201103	2.468571775364015e-16	2.6350952377552816e-17	-1.5066593374803785e-08	1.1678795364824875e-16	-0.0174249999999997	-0.0025594000000003	6.550528359642517e-06	0.0003036306249996	-0.0226233000000007	-0.0066184000000003	4.380321855997661e-05	0.0005118137028896	-0.0259619999999991	-0.0026250000000003	6.890624999166422e-06	0.0006740254439998	8.060489999848529e-05	-0.0001809061000004	3.2727016303568175e-08	6.4971510891942654e-09	0.0011261700000014	0.0003165180000008	1.0018364422818457e-07	1.2682588686088975e-06	5.334020000233002e-05	-8.189280000010366e-05	6.706430316828363e-09	2.845176933559874e-09	-0.0133280258999997	-0.1258014974000015	0.0394111329000001	1
9.686118577510308e-15	-0.0063371925298621	-2.750867436927628e-10	0.2569896906614231	-3.43200391865714e-16	3.4479437505990866e-17	4.270963569673398e-08	-3.036392701129009e-17	-0.0209912000000002	-0.0035662000000001	1.2717782439917028e-05	0.0004406304774393	-0.0226827000000007	-5.940000000000166e-05	3.528359787424362e-09	0.0005145048792895	-0.0388253000000003	-0.0128633000000013	0.0001654644868909	0.0015074039200895	0.000612708	0.0005321031000017	2.831337091176716e-07	3.7541109336990404e-07	0.0011261700000003	-1.4905125029423598e-15	-4.263706988661713e-16	1.2682588689938154e-06	-0.000381689	-0.000435029200002	1.8925040479701567e-07	1.45686491910891e-07	-0.0166431793999999	-0.124255831800001	0.0488138978999999	1
-3.814321469343501e-14	-0.0024201963982575	1.0164593973081069e-10	0.2849275015995918	-8.152665697663562e-17	-3.223382160094503e-17	-1.1841747221124585e-07	-3.5268321912457893e-17	-0.0299589000000008	-0.0089677	8.041964328930428e-05	0.0008975356892102	-0.0226103000000008	7.240000000022839e-05	5.241759607367352e-09	0.0005112256660902	-0.0259876999999993	0.0128376000000013	0.0001648039737593	0.0006753605512903	0.0001073099999984	-0.0005053980000014	2.554271378607397e-07	1.1515436076526536e-08	0.0010462800000002	-7.988999999890837e-05	6.382411523710643e-09	1.0947018388906346e-06	-2.0617300000291915e-05	0.0003610717000017	1.3037277220148634e-07	4.2507211710878714e-10	-0.0199471142999998	-0.1223751945000008	0.0579206603	1
1.3501087085410084e-13	-0.0007858445629807	-3.693240016011936e-11	0.2836440465689387	-1.3629898034113284e-16	2.1648145259538192e-17	3.227927950640928e-07	-1.850839449501837e-16	-0.0215494000000005	0.0084095000000007	7.071969024929061e-05	0.0004643766403597	-0.0226621000000005	-5.1800000000063885e-05	2.68323996414416e-09	0.0005135707764097	-0.0389326000000003	-0.0129449000000012	0.0001675704360107	0.0015157473427595	0.0004897439999995	0.0003824340000013	1.4625576431640738e-07	2.398491854314606e-07	0.0009658700000005	-8.041000000011879e-05	6.4657680286615025e-09	9.329048566198224e-07	0.0001277270000016	0.0001483443000004	2.200603103290957e-08	1.6314186794542765e-08	-0.0232376034000001	-0.1201646552000006	0.0666761977000002	1
-4.40527139958995e-13	-0.0002100921317266	1.3180822889763304e-11	0.272353003724632	-2.6159059537874317e-17	6.225284679145837e-17	-8.65731785471367e-07	-7.586309761299894e-17	-0.0054866099999987	0.0160627900000007	0.0002580132225845	3.010288929360976e-05	-0.005491309999999	0.0171707900000007	0.0002948360292252	3.015448551652361e-05	-0.0443912000000012	-0.0054586	2.979631395990092e-05	0.0019705786374403	-0.0001669610000012	-0.0006567050000012	4.312614574621334e-07	2.7875977912322608e-08	0.0011261700000011	0.0001602999999998	2.5696089299195492e-08	1.2682588690935406e-06	-8.793319997423376e-06	-0.0001365203200008	1.863779745838213e-08	7.732312126005329e-11	-0.0265124287000002	-0.1176301734000006	0.0750274174000006	1
1.3702491139075193e-12	-2.9777298808112347e-05	-4.61152961702603e-12	0.2618185438560308	3.695586523145156e-18	8.810927606360277e-17	2.284891269899408e-06	3.979750765179124e-17	-0.0341297000000002	-0.0286430900000017	0.0008204266047494	0.001164836422089	-0.0226591999999999	-0.0171678900000015	0.0002947364470524	0.0005134393446401	-0.0421944000000015	0.0021968000000002	4.825930239757524e-06	0.0017803673913605	0.000621637999999	0.000788599000001	6.218883847128071e-07	3.864338025900584e-07	0.0005675959999991	-0.0005585740000016	3.120049150869152e-07	3.221652185594818e-07	0.000367274000001	0.0003760673199988	1.4142662858240205e-07	1.3489019216767866e-07	-0.0297693829000001	-0.1147785813000006	0.0829236784000007	1
-4.115255118373034e-12	2.50219899884691e-06	1.5768933784667617e-12	0.2551347644362317	-1.3268604560041756e-16	7.59997341187413e-17	-5.931919440444692e-06	-2.524443968737571e-16	-0.0165751000000001	0.0175546000000011	0.0003081639811606	0.0002747339400095	-0.0198993000000001	0.0027599	7.617048009574077e-06	0.0003959821404898	-0.0421371000000013	5.730000000051743e-05	3.283289663213734e-09	0.0017755351964092	0.000397796	-0.0002238420000003	5.01052402167891e-08	1.5824165700160504e-07	0.0018054700000001	0.0012378740000021	1.5323320409102746e-06	3.2597219216551767e-06	-0.0012195300000029	-0.0015868040000018	2.517946938770181e-06	1.4872534226609694e-06	-0.0330062704000007	-0.1116175665000008	0.0903170987000007	1
1.1977206189402407e-11	-8.569857347871905e-07	-5.215675535388543e-13	0.2518300029167528	2.406422471512608e-16	-6.783634006229727e-17	1.5108287230033323e-05	6.046878570523643e-17	-0.015553199999999	0.0010218999999997	1.044279609960863e-06	0.0002419020302405	-0.0226881000000002	-0.0027887999999999	7.777405438674148e-06	0.0005147498816098	-0.0247980999999994	0.0173390000000017	0.0003006409210003	0.0006149457636098	0.0008919790000014	0.0004941830000008	2.4421683707670684e-07	7.956265352813087e-07	0.0010542599999995	-0.00075121	5.643164643772057e-07	1.1114641482615664e-06	-0.0002660030000021	0.0009535270000031	9.092137405096646e-07	7.075759448361837e-08	-0.0362209093	-0.1081556505000005	0.0971628453000011	1
-3.409390537348962e-11	3.317087113100751e-07	1.667573802793223e-13	0.2455224961329377	1.0606582715374135e-16	1.584467569965827e-16	-3.779379256769128e-05	-2.9690948576460045e-16	-0.0238996999999996	-0.0083465000000004	6.96640622497364e-05	0.0005711956600903	0.0009970210000016	0.0236851210000012	0.0005609849567861	9.940508754412465e-07	-0.0247551999999986	4.289999999974047e-05	1.840409401799148e-09	0.0006128199270403	0.000296423000002	-0.0005955560000016	3.546869487005732e-07	8.786659412760469e-08	0.0007082309999988	-0.0003460290000005	1.1973606896923324e-07	5.015911491675233e-07	4.496339999975973e-05	0.0003109663999997	9.670010010264865e-08	2.0217074083586527e-09	-0.0394111329000006	-0.1044021660000005	0.1034194061000011	1
