trial_type.digits	trial_type.hash__red	trial_type.letters	trial_type.mirrored_digits	trial_type.mirrored_letters	trial_type.scrambled_digits	trial_type.scrambled_letters	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.0444140303370806	4.498337112560929e-12	-0.0017701937308634	-0.0084699063139089	-0.0156519288609142	0.1008827291278748	0.0082705366668129	-0.0099197340672949	-0.0016136892278524	2.6039929235742733e-06	9.840112396555716e-05	0.0995783134399489	-0.1343166549506687	0.0180409637971365	0.0099158405075436	-0.005002995113933	0.0017751756851389	3.1512487122394974e-06	2.502996011022938e-05	-0.0009869958381906	0.000392008070015	1.53670326837359e-07	9.741607845893818e-07	-6.505758521496592e-05	-0.0001119587881695	1.253477047315982e-08	4.232489313746049e-09	0.00011696759908	-2.606462218807043e-05	6.793639746305882e-10	1.3681418689252214e-08	0.0552298090000011	0.0014556251000001	-0.0531519727000011	-0.077327560200001	1
0.0267616378286266	8.028313885653657e-12	-0.0012228814799786	-0.0121291745894574	-0.0173211585988427	0.0935683812013156	0.0390425233421117	-0.008464516364667	0.0014552177026273	2.117658561416904e-06	7.164803728775261e-05	0.1099887204936451	0.0104104070536965	0.0001083765750225	0.0120975186358288	-0.0100141068756295	-0.0050111117616968	2.5111241087606344e-05	0.0001002823365162	-0.0008390025868122	0.0001479932513786	2.190200208835849e-08	7.039253408740663e-07	3.6944516137592895e-05	0.0001020021013525	1.0404428536866284e-08	1.3648978334229422e-09	0.000132015706207	1.504810712691939e-05	2.264449956295589e-10	1.7428145981273537e-08	0.0547175655000008	-3.426608250261293e-16	-0.0547175655000009	-0.0773823233000013	1
0.013489847105926	-6.7423099375761694e-12	-0.0008029343447675	-0.0137251902352944	-0.0170954564160833	0.0746556727552822	0.0783156919737061	-0.0074163626968572	0.0010481536678096	1.0986261107830915e-06	5.5002435651562486e-05	0.1989272795783705	0.0889385590847231	0.0079100672920664	0.0395720625604511	-0.002500838699318	0.007513268176311	5.6449198688413095e-05	6.254194200382783e-06	-0.0013609972395616	-0.0005219946527494	2.724784173071275e-07	1.8523134850685785e-06	-2.6172792934459225e-05	-6.311730907263656e-05	3.9837944649806455e-09	6.850155071736062e-10	0.0002539820937261	0.0001219663875191	1.4875799403560817e-08	6.45069032965451e-08	0.0542004811000008	-0.0014556251000006	-0.0562395923000009	-0.0773275602000014	1
0.0040601887175262	3.934673512008059e-12	-0.0005700543564479	-0.0118548635151399	-0.0156321459933726	0.0530525295292916	0.1020131239868706	-0.0110071067717275	-0.0035907440748706	1.2893443011187528e-05	0.0001211563994837	0.0416162879701557	-0.1573109916082156	0.0247467480807596	0.0017319154244151	-0.0028083467622568	-0.0003075080629391	9.45612080170035e-08	7.886811537468679e-06	-0.000773998609785	0.0005869986297768	3.445673906217683e-07	5.990738478927068e-07	-2.205422376007039e-05	4.118569174067022e-06	1.6962402179681687e-11	4.863891453793456e-10	0.0001399916118737	-0.0001139904818529	1.2993830047139394e-08	1.959765115286062e-08	0.0536786014000012	-0.0029107351999998	-0.0577168414000014	-0.077163348700001	1
-0.0023196772523837	-1.99608133758561e-12	-0.0002621732371983	0.0083755282118795	-0.0134826773350975	0.0338713166794281	0.1028470787949084	-0.0151390264355768	-0.0041319196638492	1.707276010850585e-05	0.0002291901214165	0.1417100976841383	0.1000938097139819	0.0100187707430584	0.0200817517856474	-0.0125420060386067	-0.0097336592763502	9.474412290782212e-05	0.0001573019154719	-0.0010999986483452	-0.0003260000385598	1.0627602461959137e-07	1.2099970258133418e-06	-4.2023652652096e-05	-1.996942889273064e-05	3.9877782349834766e-10	1.7659877142474843e-09	4.297685029600426e-05	-9.701476157758535e-05	9.411864527062258e-09	1.84701034202718e-09	0.0531519727000009	-0.0043648152000006	-0.0591481364000009	-0.0768899211000015	1
-0.0063391835198028	9.36615973621644e-13	-0.0001838644474578	0.0484212191941781	-0.0110805769216008	0.0188157485535948	0.0873427409055725	-0.0084703060701367	0.0066687203654407	4.44718313123328e-05	7.174608492201187e-05	0.1883464561625344	0.0466363584783936	0.0021749499321246	0.0354743875489852	0.0057105063581012	0.0182525123967076	0.000333154208793	3.260988286691572e-05	-0.0014110067164233	-0.0003110080680777	9.672601809050633e-08	1.990939952304532e-06	-0.0001469407814584	-0.0001049171288061	1.100760371978587e-08	2.1591592150422104e-08	-8.410371950317296e-05	-0.0001270805697987	1.614947179535545e-08	7.073437282700608e-09	0.0526206416000008	-0.0058173505000004	-0.060532337900001	-0.0765076644000013	1
-0.0085344902863153	-4.185201764969602e-13	0.0084540709272983	0.0836855473671788	-0.0087346307053994	0.0078250723880672	0.0653959570557386	-0.0182605905618377	-0.0097902844917014	9.584967043032003e-05	0.0003334491676665	0.0624656372740717	-0.1258808188884635	0.0158459805640294	0.0039019558400558	-0.0028705344782887	-0.0085810408363912	7.363426183534119e-05	8.239968191102122e-06	-0.0005620020101924	0.0008490047062312	7.208089918850396e-07	3.158462608619671e-07	-6.09763976253951e-05	8.59643838330578e-05	7.389875143196427e-09	3.718120974087872e-09	-8.401710357109505e-05	8.661593270978284e-08	7.22246899232235e-15	7.058875502291973e-09	0.0520846551000011	-0.0072678272999998	-0.0618683437000013	-0.0760171196000011	1
-0.0093428238808187	1.7942642055966696e-13	0.0396049917184218	0.0994331095268347	-0.0066357677489543	0.0002171631911793	0.0440431393633682	-0.0070650169801203	0.0111955735817181	0.0001253408678249	4.99144649298246e-05	0.1984690871902042	0.1360034499161309	0.0184969383890898	0.0393899785701126	-0.0156216276331226	-0.0127510931548343	0.0001625903766435	0.0002440352499077	-0.0014579994345864	-0.000895997424394	8.028113858136309e-07	2.12576235042775e-06	-5.70269643538488e-05	3.949433271383326e-06	1.5596964849963133e-11	3.2520748855321423e-09	3.695840468594951e-05	0.0001209755082575	1.4635073733941598e-08	1.3659239261613024e-09	0.0515440605000005	-0.0087157321000006	-0.0631550901000009	-0.0754189812000014	1
-0.0091499195589924	-7.542670331730644e-14	0.0788191766113975	0.1119838825081411	-0.0048765168010149	-0.0048259571324679	0.0264735857897594	-0.0079065999898928	-0.0008415830097735	7.082619618383688e-07	6.251432340075207e-05	0.1516794436350182	-0.0467896435551883	0.0021892707440207	0.0230066536214279	-0.0066825301633874	0.0089390974697353	7.990746357290796e-05	4.465620938511678e-05	-0.0013529936132026	0.0001050058213845	1.1026222507028466e-08	1.8305917167358187e-06	-0.0003420273520815	-0.000285000387727	8.122522284902248e-08	1.1698270835717469e-07	4.076844962944884e-05	3.810044943296054e-06	1.4515917706713499e-11	1.6620669736490181e-09	0.0509989058000007	-0.0101605525999999	-0.0643915527000011	-0.0747140956000011	1
-0.0083036281274542	3.031579753095745e-14	0.1021967869264337	0.1321509451664272	-0.0034770798123774	-0.0076844122491751	0.0132801889690988	-0.0181339798394046	-0.0102273798495123	0.0001045992985883	0.000328841224816	0.0373668214464093	-0.1143126221886078	0.0130673755916345	0.0013962793450085	-0.0069945407267213	-0.0003120105633342	9.735059088252145e-08	4.892359997799381e-05	-0.0004714714549558	0.0008815221582463	7.770813163027594e-07	2.222853344147795e-07	-0.0003040438042317	3.7983547850466055e-05	1.4427490540955111e-09	9.244263496087404e-08	0.0001859280533367	0.0001451596037077	2.1071310863261447e-08	3.4569240995347424e-08	0.0504492391000009	-0.0116017774999994	-0.0655767469000015	-0.0739034605000008	1
-0.0071036791884784	-1.2564376221919436e-14	0.1026978807695069	0.1443901059275003	-0.0024116264408271	-0.00910357248575	0.0039150027115981	-0.0110917652873605	0.0070422145520449	4.959278579741802e-05	0.0001230272571904	0.2046338726274252	0.1672670511810136	0.0279782664107926	0.0418750218264969	-0.0234470668787377	-0.0164525261520169	0.0002706856167835	0.0005497649452164	-0.001251976804453	-0.0007805053494973	6.091886013870327e-07	1.5674459181842715e-06	-0.000413087356861	-0.0001090435526292	1.1890495301352374e-08	1.7064116434264729e-07	0.0001397416180123	-4.6186435325221584e-05	2.1331864055692808e-09	1.9527720301356083e-08	0.0498951091000004	-0.0130388968000004	-0.0667097291000009	-0.0729882233000013	1
-0.0057867293738361	4.422525207344122e-15	0.0870145167934641	0.1373132989200114	-0.0016307606617289	-0.0005317007451728	-0.0024149273889279	-0.0127433359540554	-0.0016515706666953	2.7276856669873317e-06	0.0001623926112384	0.1682780500995165	-0.0363558225279109	0.0013217458316802	0.0283175021452946	0.003064529424863	0.0265115963036011	0.0007028647385686	9.391340596308409e-06	-0.0006729888909437	0.0005789879135087	3.352270043710246e-07	4.529140473432474e-07	-0.0001360542822387	0.0002770330746233	7.674732494089063e-08	1.8510767280998023e-08	0.0001619538268896	2.221220887699785e-05	4.933814552001261e-10	2.6229041825608185e-08	0.0493365648000007	-0.0144714018999998	-0.0677895972000012	-0.0719696795000009	1
-0.0045189737468523	-2.205429750656445e-15	0.0650346916645554	0.1138071138108586	-0.001076746276592	0.0335395427935771	-0.0063956985675631	-0.0129204226408594	-0.0001770866868041	3.1359694292829275e-08	0.0001669373212184	0.0410480249634284	-0.1272300251360879	0.0161874792961287	0.0016849403533988	-0.0086046288825998	-0.0116691583074638	0.0001361692556048	7.403963820712408e-05	-0.0005189822100326	0.00015400668091	2.3718056176640988e-08	2.693425353644973e-07	-0.0002960306975853	-0.0001599764153472	2.559245336362904e-08	8.763417343856177e-08	0.0001199229342749	-4.203089261426266e-05	1.766595488707474e-09	1.4381510325084137e-08	0.0487736556000007	-0.0158987858999997	-0.0688154914000014	-0.0708492707000007	1
-0.0033997774787955	2.9388537062012003e-16	0.0437233235651998	0.0832022556801137	-0.0006968129777433	0.0937167320018306	-0.0085612066453649	-0.0081297322097509	0.0047906904311078	2.2950714806673e-05	6.60925458027334e-05	0.2292762529904164	0.1882282280269859	0.0354298658261803	0.0525676001853257	-0.0224423769551407	-0.0138377480725407	0.0001914832717191	0.000503660283397	-0.0013429763271468	-0.0008239941171135	6.789663053276657e-07	1.8035854143700043e-06	-0.00023164002787	6.439066971553475e-05	4.146157510570941e-09	5.3657102270944923e-08	0.0002088447827848	8.892184850977874e-05	7.907094235571416e-09	4.361614284255685e-08	0.0482064313000002	-0.0173205436000009	-0.069786594900001	-0.0696285826000012	1
-0.0024737016068005	-5.980692107043747e-16	0.026231356947105	0.0535940306958393	-0.0004383800397799	0.156722230074166	-0.0093473138359639	-0.0182101054430166	-0.010080373233267	0.0001016139245238	0.0003316079402454	0.1048788610318353	-0.1243973919585835	0.015474711126097	0.0109995754913342	-0.0177095210788929	0.0047328558762489	2.2399924744558337e-05	0.0003136271368438	-0.0009679662967797	0.000375010030367	1.4063252270487178e-07	9.36958752117833e-07	-0.0004720688487342	-0.0002404288208644	5.780601927677967e-08	2.228489979460825e-07	0.0001417713134295	-6.707346935592689e-05	4.498850023983957e-09	2.0099104906631555e-08	0.0476349422000007	-0.0187361719999999	-0.0707021346000013	-0.0683093431000005	1
-0.0017462526899411	-1.2584148967045761e-16	0.0130914837901986	0.029228019671374	-0.0002807588123258	0.2003077671990754	-0.0091390573361541	-0.0182191144895674	-9.009046550664016e-06	8.116234320405685e-11	0.0003319361327841	0.0899470873583236	-0.014931773673511	0.0002229578650359	0.0080904785242459	-0.0186889724208405	-0.0009794513419471	9.59324930660259e-07	0.0003492776901467	-0.0007429641703292	0.0002250021264503	5.062595647044111e-08	5.519957589391896e-07	-0.0002241191587353	0.0002479496899993	6.1479049986093e-08	5.0229396901731867e-08	0.0003204167083743	0.0001786453949456	3.191417789290376e-08	1.0266686625225669e-07	0.0470592387000005	-0.0201451701000002	-0.0715613815000011	-0.0668934193000006	1
-0.0011991929466871	-3.087995905877481e-16	0.0038047873499216	0.0111207500272785	-0.0001366874044135	0.2285472600425242	-0.0082835145845562	-0.0182032053796628	1.5909109904603454e-05	2.5309919645560153e-10	0.0003313566860944	0.2182391404380155	0.1282920530796893	0.0164588508834022	0.0476283224191242	-0.0085636802376281	0.0101252921832121	0.000102521541795	7.333661921177513e-05	-0.0014939632827161	-0.0007509991123868	5.639996675992117e-07	2.231926288672885e-06	-0.0004376263940321	-0.0002135072352978	4.558534060861317e-08	1.915168608590364e-07	0.0001691733458765	-0.0001512433624984	2.287455564310097e-08	2.8619620678015952e-08	0.0464793718000004	-0.0215470392000007	-0.0723636514000011	-0.0653828154000006	1
-0.0008029375903735	-1.869134034232357e-16	-0.0025301128275264	-0.0012940723676553	-0.0001130824747148	0.2374661025994388	-0.0070793713298228	-0.0182546251424604	-5.141976279767238e-05	2.6439913209913914e-09	0.0003332313390917	0.0358743843022592	-0.1823647561357572	0.0332569042804543	0.0012869714490662	-0.0038163619935425	0.0047473182440856	2.253703051019209e-05	1.4564618865664638e-05	-0.0009139866963418	0.0005799765863745	3.363728401712398e-07	8.353716803878022e-07	-0.0003110396693629	0.0001265867246698	1.6024199091968292e-08	9.674567520938127e-08	8.63579299760454e-05	-8.281541589963296e-05	6.858392802049925e-09	7.457691945888638e-09	0.0458953928000008	-0.0229412832999999	-0.0731083056000017	-0.0637796694000002	1
-0.0005252970107406	-3.7819580848117886e-16	-0.004186943893568	-0.0091559091194167	3.641198204554432e-05	0.2197500389880444	-0.0057620020314755	-0.0181918293785649	6.279576389525556e-05	3.943307427504279e-09	0.0003309426561388	0.1242473157787442	0.0883729314764844	0.007809775017747	0.0154373954782227	-0.0225031851962715	-0.018686823202729	0.0003491973614111	0.0005063933439773	-0.0012479797057508	-0.0003339930094084	1.115513297676001e-07	1.557453345632716e-06	-0.0001831765963831	0.000127863072979	1.6348965466163592e-08	3.3553665324890247e-08	0.0002828857915669	0.0001965278615911	3.862320156248389e-08	8.002437049580861e-08	0.0453073533000004	-0.0243274090000008	-0.0737947511000011	-0.0620862504000007	1
-0.0003361345439442	6.87147399168145e-17	0.0139703637964705	-0.013564681779278	7.70554210564019e-05	0.1806921505280494	-0.0044962878081895	-0.0124474371578587	0.0057443922207062	3.299804198523228e-05	0.0001549386917989	0.1672770871922603	0.0430297714135138	0.0018515612278987	0.0279816238995266	-0.0041635568906381	0.0183396283056342	0.0003363419663901	1.7335205981110782e-05	-0.001285960340621	-3.7980634870600006e-05	1.4425284683970272e-09	1.653693996893783e-06	-0.000412125699466	-0.000228949103083	5.241769315293305e-08	1.6984759174482699e-07	0.0001957352510559	-8.715054051192927e-05	7.595216685618177e-09	3.8312288068135904e-08	0.0447153054000005	-0.0257049257000007	-0.0744224415000012	-0.0603049553000007	1
-0.0002115052829287	-1.0518141727752985e-15	0.0520401470551828	-0.0154463276437189	0.0093233359177291	0.1326107477248591	-0.003380440609228	-0.0181594103719355	-0.0057119732140772	3.262663799871489e-05	0.0003297641850562	0.0564019313869562	-0.1108751558053048	0.0122933001748498	0.0031811778641792	-0.0037080442686405	0.0004555126219967	2.0749174796906173e-07	1.3749592298204193e-05	-0.0005129835050156	0.0007729768356049	5.974931892758005e-07	2.631520777118911e-07	-0.0002960275708035	0.0001160981286634	1.3478776062919089e-08	8.763232213350277e-08	0.0001079241407487	-8.781111030709244e-05	7.710791231784521e-09	1.1647619989991253e-08	0.0441193016000009	-0.0270733460000001	-0.0749908770000016	-0.0584383052000006	1
-0.0001285588464936	1.5946926928327048e-15	0.0850515290180325	-0.0155086632399418	0.0411877192305094	0.0864375154448832	-0.0024581320128688	-0.0113668025287825	0.0067926078431534	4.613952131097911e-05	0.0001292041997286	0.2123656119167947	0.1559636805298362	0.0243246696444134	0.0450991531247947	-0.0187326193741836	-0.0150245751055438	0.0002257378571023	0.0003509110286179	-0.0012599698976694	-0.0007469863926536	5.579886713010255e-07	1.5875241426481352e-06	-0.0002431596319337	5.286793886956848e-05	2.7950189231384075e-09	5.9126606566531856e-08	0.0002528468548681	0.0001449227141196	2.1002593240396737e-08	6.393153181908594e-08	0.0435193944000005	-0.0284321856000009	-0.0754996050000012	-0.0564889423000011	1
-8.306665875560504e-05	-4.438725743509258e-15	0.0968161167210767	-0.0144830640485665	0.080142341663665	0.048120919079873	-0.0017343084040464	-0.0182051253639762	-0.0068383228351947	4.676265919895658e-05	0.0003314265895181	0.1035497886775115	-0.1088158232392851	0.0118408833872427	0.0107225587351566	-0.0141272022680002	0.004605417106184	2.1209866721163498e-05	0.000199577843921	-0.0008319585039081	0.0004280113937609	1.831937535426677e-07	6.921549531305983e-07	-0.000403086067583	-0.0001599264356491	2.5576465780563026e-08	1.6247837788655894e-07	0.0002063325445722	-4.651431029661e-05	2.163580876009061e-09	4.257311870557484e-08	0.042915636900001	-0.0297809637	-0.0759482205000015	-0.0544596256000009	1
-3.20414023744214e-05	8.59616890024273e-15	0.0886333015776325	-0.010296853133668	0.1026329301534437	0.0193112253233969	-0.001190347818993	-0.018266670565111	-6.154520113460018e-05	3.787811061306881e-09	0.0003336712535346	0.0889763653181728	-0.0145734233593384	0.0002123846684093	0.007916793585233	-0.0202031298860138	-0.0060759276180136	3.69168964187944e-05	0.0004081664571912	-0.0008174657733473	1.449273056061902e-05	2.1003918582918184e-10	6.682502910987044e-07	-0.0003920710239565	1.1015043626985703e-05	1.2133125463049396e-10	1.5371968740519534e-07	0.0001733395488369	-3.2992995734978695e-05	1.088537677964619e-09	3.00465991527732e-08	0.0423080827000008	-0.0311192030000004	-0.0763363662000013	-0.0523532273000011	1
-3.1329980835543743e-05	-1.7982195375318232e-14	0.0697901834067519	0.0124161417060278	0.1023482137531555	-0.00073335981751	-0.0007967299998168	-0.0181697187129969	9.6951852114311e-05	9.399661043552177e-09	0.0003301386781097	0.2140957562705664	0.1251193909523912	0.0156548619922975	0.0458369928530661	-0.0165682550876694	0.003634874798344	1.3212314798860653e-05	0.0002745070766497	-0.0012669694924082	-0.0004495037190606	2.0205359355121238e-07	1.6052116940562828e-06	-0.0004000986922564	-8.027668299678453e-06	6.444361890784177e-11	1.6007896324857229e-07	0.0001557465683009	-1.759298053603052e-05	3.095124778703138e-10	2.4256993997297387e-08	0.0416967854000006	-0.032446429900001	-0.0766637331000011	-0.0501727290000014	1
6.986117837309928e-05	2.968330840146098e-14	0.0488225348151674	0.0534707902812946	0.0862505436554088	-0.0135997992779962	-0.0005207546434521	-0.0182104647677189	-4.0746054722033e-05	1.660240396910028e-09	0.0003316210270563	0.0904202991456906	-0.1236754571248775	0.0152956186950468	0.0081758304975954	-0.0165713349517063	-3.079864037123025e-06	9.484957036381511e-12	0.0002746091420815	-0.0009499667949894	0.0003170026974186	1.0049071014997027e-07	9.024369118279444e-07	-0.0004300747126876	-2.997602043056594e-05	8.985615634506065e-10	1.8496425793242493e-07	0.0001572959528012	1.5493845002144129e-06	2.4000814191899937e-12	2.474201703290797e-08	0.0410817991000009	-0.0337621746000003	-0.0769300606000014	-0.0479212167000009	1
0.000120694581173	-3.6906675603975464e-14	0.0304697667628509	0.0879728154991538	0.0641881581604703	-0.0209315529422194	-0.0003337633198212	-0.018124712564514	8.575220320479282e-05	7.353439990828864e-09	0.0003285052055462	0.1264299868165596	0.0360096876708687	0.0012966976061525	0.0159845415664349	-0.0196029922629108	-0.0030316573112045	9.190946052009876e-06	0.0003842773056596	-0.0010229647394675	-7.299794447806697e-05	5.328699703781852e-09	1.0464568582136963e-06	-0.0003431190723577	8.695564033049223e-05	7.56128301823181e-09	1.1773069717906577e-07	0.0002328245899912	7.55286371899515e-05	5.704574692682825e-09	5.42072897338276e-08	0.0404631783000005	-0.0350659717000009	-0.0771351366000011	-0.0456018773000011	1
0.009648659973114	-1.849761892212328e-14	0.0162523941588629	0.1002136538001735	0.0429847140298512	-0.0241244759866649	-0.0002081680068255	-0.0181493227507162	-2.461018620193709e-05	6.05661049921146e-10	0.0003293979163097	0.1969457249819441	0.0705157381653822	0.0049724693290082	0.0387876185886634	-0.0084233229594435	0.0111796693034669	0.0001249850057349	7.095236967858407e-05	-0.0013579429348751	-0.0003349781954075	1.1221039106567847e-07	1.844009013485664e-06	-0.0003562200494002	-1.310097704237357e-05	1.7163491092186788e-10	1.2689272333741118e-07	0.0003237580329048	9.09334429133208e-05	8.268890426343116e-09	1.0481926444994272e-07	0.0398409776000005	-0.036357359600001	-0.0772787978000011	-0.043217993600001	1
0.0444067404453911	3.412245276628814e-13	0.0059813507027818	0.0919697028750263	0.025649940258905	-0.0244003269297986	-0.0001310146075421	-0.0181227087030744	2.6614047641541065e-05	7.083074488265861e-10	0.0003284325707362	0.0059454604372152	-0.1910002645447284	0.0364811010561562	3.534849981152369e-05	-0.0104098070467975	-0.001986484087354	3.946119029185221e-06	0.000108364082751	-0.0006229392804541	0.0007350036544203	5.402303713072122e-07	3.880533476083165e-07	-0.0003940954232056	-3.787537380538709e-05	1.4345433921766254e-09	1.553112026200655e-07	0.0003068771134971	-1.6880919407948393e-05	2.849643267371633e-10	9.417356312546062e-08	0.0392152521000007	-0.0376358815000002	-0.0773609299000015	-0.0407729396000006	1
0.1042005493103862	-1.6412089507445137e-12	-0.0010784447080159	0.0727223006654741	0.0126823407624588	-0.0227488536156511	-7.300609829026209e-05	-0.0181226230257603	8.567731372790859e-08	7.368889166141698e-15	0.0003284294653336	0.156707098865509	0.1507616384282927	0.0227290716215836	0.0245571148348435	-0.0221150382092713	-0.0117052311624736	0.0001370124365672	0.0004890749149974	-0.0008419586407206	-0.0002190193602669	4.796947947727318e-08	7.088943531206807e-07	-0.0002616333815558	0.0001324620416499	1.7546192160272493e-08	6.845202641834004e-08	0.0003168899805032	1.0012867005667813e-05	1.0025688739557296e-10	1.0041925968529515e-07	0.0385860572000002	-0.0389010849000013	-0.077381467500001	-0.0382701761000009	1
0.1653054353737311	6.149047321103821e-12	-0.0056502206446788	0.0513989843252041	0.0035008843508131	-0.0199542411487529	-5.386125175401358e-05	-0.0280200817979063	-0.0098974587721459	9.795969014804731e-05	0.0007851249839623	0.1598623958059873	0.0031552969404758	9.95589878184622e-06	0.0255559855928297	-0.0035348029983511	0.0185802352109205	0.0003452251404945	1.2494832236631028e-05	-0.0010919229835341	-0.0002499643428146	6.248217234897443e-08	1.192295801622734e-06	-0.0003457415384609	-8.410815690571705e-05	7.074181556071963e-09	1.195372122002052e-07	0.0004428116058448	0.0001259216253417	1.585625579291106e-08	1.9608211863919166e-07	0.0379534486000009	-0.0401525220000006	-0.0773403942000013	-0.0357132455000005	1
0.1969714629119449	-2.062845912849759e-11	-0.0083000339468763	0.0325926374620893	-0.0026841786146859	-0.0166629430384807	2.06191396437599e-05	-0.0260284711485794	0.0019916106493279	3.9665129779853306e-06	0.0006774813103333	0.0450421127926129	-0.1148202830133742	0.0131836973912706	0.0020287919248228	-0.004445505693658	-0.0009107026953078	8.293793990826105e-07	1.9762520871879036e-05	-0.000665909300969	0.0004260136825653	1.8148765752354425e-07	4.434351978158529e-07	-0.0004671293908257	-0.0001213878523646	1.4735010800407722e-08	2.1820986835503777e-07	0.0003888441231589	-5.396748268602828e-05	2.9124890192787634e-09	1.511997525178906e-07	0.0373174821000011	-0.0413897500000002	-0.0772377427000016	-0.0331057667000002	1
0.1908933491996357	6.480619784298108e-11	-0.0094703339280482	0.0277657621361899	-0.0065582039677919	-0.0133392849426685	-4.765184234189583e-05	-0.0252239099012018	0.0008045612473781	6.473188004823538e-07	0.0006362456307047	0.2200846851797278	0.1750425723871133	0.0306399021478987	0.0484372686506597	0.0025564954389907	0.0070020011326477	4.9028019861289085e-05	6.535668929763681e-06	-0.001058954861219	-0.0003930455602499	1.5448481183252438e-07	1.1213853972902183e-06	-0.0002861657196926	0.0001809636711336	3.2747850981538724e-08	8.189081927441347e-08	0.0003128488247804	-7.599529837874674e-05	5.775285213320176e-09	9.787438740018205e-08	0.0366782141000006	-0.0426123311000011	-0.0770735947000013	-0.0304514304000006	1
0.1590925530462247	-1.9467588366295515e-10	-0.0095408774959695	0.0495918462735199	-0.0086295652563706	-0.0102879854437292	0.0025996438680325	-0.0250019593872406	0.0002219505139614	4.926203018618024e-08	0.0006250979732016	0.0546491944976699	-0.1654354906820596	0.0273689015772136	0.0029865344592438	-0.003829779800865	-0.0063862752398562	4.078451143917305e-05	1.4667213322685903e-05	-0.0004744557718579	0.0005844990893601	3.416391853833958e-07	2.2510828121361802e-07	-0.000366057743895	-7.989202420258999e-05	6.382735429960357e-09	1.339982719341783e-07	0.0002429128577502	-6.993596703041711e-05	4.8910395640068445e-09	5.9006656263388286e-08	0.036035701100001	-0.0438198326000001	-0.0768480810000017	-0.0277539935000001	1
0.1176921897454525	5.654480197635e-10	-0.0088564365605995	0.0809538943241619	-0.009371543198043	-0.0076726375233954	0.0238801103874121	-0.0210259071266283	0.0039760522606124	1.5808991578999887e-05	0.0004420887704976	0.1546911508893476	0.1000419563916775	0.010008393038674	0.0239293521634702	-0.0098319420496278	-0.006002162248763	3.602595166028988e-05	9.666708446666462e-05	-0.0010249423854588	-0.0005504866136014	3.0303551211318765e-07	1.0505068932426754e-06	-0.0004011465201739	-3.508877627826465e-05	1.231221389648327e-09	1.6091853085128286e-07	0.0002852946795389	4.238182178875212e-05	1.7962186351621763e-09	8.13930541892936e-08	0.0353899999000004	-0.045011827200001	-0.0765613811000011	-0.0250172740000003	1
0.0882574935158466	-1.5984830495625716e-09	-0.0077251903181248	0.0978921115309557	-0.0090833436715005	-0.0055497829937723	0.0630012840402551	-0.0181288833510392	0.0028970237755889	8.392746756225224e-06	0.0003286564115556	0.1862408232370569	0.0315496723477068	0.000995381825247	0.0346856442400164	-0.0016398269887624	0.0081921150608648	6.711074917016839e-05	2.689032553268764e-06	-0.0011869405838316	-0.0001619981983726	2.6243415853750797e-08	1.4088279488426503e-06	-0.0005036416731074	-0.0001024951529325	1.050525586635784e-08	2.536549348504648e-07	0.0002387017025349	-4.659297700462127e-05	2.170905084610112e-09	5.6978503068128965e-08	0.0347411678000004	-0.0461878930000007	-0.0762137232000013	-0.0222451453000001	1
0.0886627518330312	4.415764004282666e-09	-0.0064022701369395	0.0941069947923851	-0.0082762885856044	-0.0039032037070054	0.0950806384880252	-0.0182461364507267	-0.0001172530996879	1.3748289288031171e-08	0.0003329214953784	0.0521833453728232	-0.134057477864234	0.0179714073713191	0.0027231015342994	-0.0039949149953652	-0.0023550880066031	5.546439518504168e-06	1.5959345820374335e-05	-0.0004469801312853	0.0007399604525454	5.475414716323237e-07	1.997912389852459e-07	-0.0004080206321261	9.562104098208062e-05	9.143382963229189e-09	1.664808357244454e-07	9.490852392684429e-05	-0.0001437931786081	2.067647920280112e-08	9.007627935019312e-09	0.0340892621000005	-0.0473476140000002	-0.0758053842000017	-0.0194415310999997	1
0.1031814460505818	-1.1949871564092616e-08	-0.005040155508931	0.0763727161978929	-0.0043037519235152	-0.0026748272069503	0.1050398802867205	-0.0182366052564043	9.531194322208572e-06	9.084375611632136e-11	0.0003325737712778	0.1827657722341762	0.1305824268613518	0.0170517702050005	0.0334033275003544	-0.0097496648965372	-0.0057547499011724	3.311714642471837e-05	9.505596559453196e-05	-0.0004524633314757	-5.483200191668544e-06	3.006421259891474e-11	2.0472306832689038e-07	-0.0003250510713066	8.296956081938716e-05	6.8839474790308396e-09	1.0565819893958433e-07	0.0002264269144759	0.0001315183905497	1.729708742274112e-08	5.12691472693141e-08	0.0334343404000001	-0.048490579700001	-0.0753366892000013	-0.0166103995	1
