trial_type.face_catch	trial_type.face_real	trial_type.lexdec_catch	trial_type.lexdec_real	trial_type.scene_catch	trial_type.scene_real	nprobes	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-1.2438369957227e-14	-1.0850974590332303e-14	-1.8838592522584213e-14	-1.5513104581922853e-07	-2.1502668271430136e-14	-7.408116775552552e-15	-1.8615723191125852e-06	0.0416879637434498	2.993374081330306e-14	-1.196987970587715e-14	0.0017378863210373	-0.0549070622425803	2.525924782466135e-14	-2.2472786658895264e-14	0.0030147854841696	0.0428917940482117	1.6912806105205507e-14	9.525525094009468e-15	0.0018397059966725	0.0007569534781089	1.0354023704555252e-14	2.0216543499554693e-14	5.729785657724015e-07	0.0001627176314984	-1.6445911519704682e-14	-2.221695244193756e-15	2.6477003903996684e-08	0.0005749381661607	6.584875286873422e-15	-1.6174752792196646e-15	3.305538661520099e-07	0.0815128046000376	0.0815094748000154	0.0815039251000068	0.0814961558000279	0.081486167100031	0.0814739592000208	0.0814595325000137	0.0814428873000157	1
-1.5921071285274295e-14	-1.5228591128042582e-14	-1.9441157504323542e-14	3.8760543312910425e-07	-2.1450145209035403e-14	-2.2932204084351203e-14	4.651265272894781e-06	0.0415961386096319	-9.182513385219752e-05	8.431843124343868e-09	0.0017302387472145	-0.0447514012178312	0.0101556610247681	0.0001031374508256	0.0020026879109839	0.0269915342883241	-0.0159002597598987	0.0002528182604223	0.0007285429232297	0.0010190675918337	0.0002621141137376	6.870380423088008e-08	1.0384987535258886e-06	-0.0001690984952501	-0.0003318161267453	1.1010198244200919e-07	2.8594315670404276e-08	0.0007885868491963	0.0002136486830305	4.5645780259307483e-08	6.218692264351012e-07	0.081503925100008	0.0814739592000113	0.0814240241000097	0.0813541321000189	0.0812643004000133	0.0811545509000163	0.0810249106000091	0.0808754112000147	1
-1.5868223640034086e-14	-1.607012223322838e-14	-2.015843040138259e-14	-9.450468313912136e-07	-2.0838575321428615e-14	2.836587210880737e-15	-1.1340561573259376e-05	0.0415896205249331	-6.518084708481203e-06	4.2486687010330426e-11	0.0017296965353897	-0.0238074056102852	0.0209439956075406	0.0004386509520026	0.000566792561854	0.0798957096194818	0.0529041753311636	0.0027988517674955	0.0063833244155671	0.0006659994279999	-0.0003530681638328	1.2465711038906108e-07	4.435552183864631e-07	2.2048242029383037e-07	0.000169318977678	2.8668922334264134e-08	3.6743290789312156e-14	0.0006619999417636	-0.0001265869074246	1.6024240863399724e-08	4.382438930865118e-07	0.081486167100023	0.0814029435000065	0.0812643004000135	0.0810703323000233	0.080821171100012	0.0805169866000141	0.0801579858000094	0.0797444131000149	1
-1.6414701572724357e-14	-1.5617000255354147e-14	-1.9383871191167556e-14	2.2388505515408235e-06	-2.1237139634537782e-14	-4.9724873401696e-14	2.6866206329505063e-05	0.0515638927629081	0.0099742722379747	9.9486106681016e-05	0.0026588350368838	-0.0602457350254866	-0.0364383294152143	0.001327751850578	0.0036295485888245	0.0396241581225815	-0.0402715514969139	0.0016217978599546	0.00157007390691	0.0006069996024828	-5.899982553045809e-05	3.4809739037119182e-09	3.684484939793202e-07	2.1762506209746562e-07	-2.8573460896088404e-09	-5.653345249970989e-15	5.10422016961646e-14	0.000717000004517	5.500006275237042e-05	3.0250017656927874e-09	5.140889771133116e-07	0.081459532500004	0.0812964586000022	0.0810249106000079	0.0806452508000157	0.0801579858000087	0.0795637657000111	0.0788633835000065	0.0780577735000117	1
-1.6325076101174997e-14	-1.5619760951915942e-14	-2.0711779899461987e-14	-5.117106051991645e-06	-2.1238814071377563e-14	4.5646187330479933e-14	-6.140527157151166e-05	0.0415547355686173	-0.0100091571943028	0.0001001832277532	0.0017267960481635	-0.0195422289293256	0.0407035060961818	0.0016567754085434	0.0003818987114765	0.0714617997344025	0.0318376416118243	0.0010136354234123	0.0051067888212477	0.0006070760223258	7.641985045258064e-08	-4.522442681358655e-16	3.685412566280849e-07	-0.0002012696529927	-0.000201487278068	4.0597134843514914e-08	4.0509482880985016e-08	0.0007590616991086	4.206169459984908e-05	1.769177295684293e-09	5.761746513856452e-07	0.0814240241000157	0.081154550900005	0.0807060894000107	0.0800796285000215	0.0792765501000102	0.0782986252000118	0.0771480108000073	0.0758272446000132	1
-1.7284580713517143e-14	-1.5904029023667223e-14	-2.0312432624045463e-14	1.1148309660436728e-05	-2.0514295977385913e-14	-1.0237194410625176e-13	0.0001337797149159	0.0560745480601313	0.0145198124915105	0.0002108249548145	0.0031443549401857	-0.0654910446546253	-0.0459488157253095	0.0021112936665815	0.004289076930028	0.0698956002913886	-0.0015661994430176	2.4529806958966666e-06	0.0048853949400676	0.0008590001288727	0.0002519241065321	6.346575964356758e-08	7.378812281305798e-07	7.929183513281042e-07	0.0002020625713717	4.082926946100575e-08	6.299085187892261e-13	0.0006819999600736	-7.706173904303438e-05	5.938495757999293e-09	4.65123900452683e-07	0.0813796459000017	0.0809772822999971	0.0803081493000063	0.079374451200015	0.0781792639000042	0.0767265250000064	0.0750210202000035	0.0730683681000091	1
-1.7491684267573392e-14	-1.5482055460315472e-14	-2.0725329241967393e-14	-2.263438823750881e-05	-2.11853618054859e-14	-1.3031811594513898e-15	-0.0002716126584466	0.0562050413548598	0.0001304932947117	1.7028499887242073e-08	0.0031590066737507	-0.0285073643146953	0.036983680339946	0.0013677926114952	0.0008126698201203	0.079240245274873	0.0093446449834803	8.732238986809396e-05	0.0062790164711884	0.0005800631353518	-0.0002789369935202	7.780586728971549e-08	3.364732048669169e-07	-0.0001201936665926	-0.0001209865849526	1.4637754661731868e-08	1.4446524205021852e-08	0.00105603428813	0.0003740343280695	1.399017227138987e-07	1.1152084341829757e-06	0.081326402799999	0.080764729999993	0.0798314804000044	0.0785309476000149	0.0768691150000026	0.0748536282000036	0.0724937600000019	0.0698003674000079	1
-1.8460012283246092e-14	-1.6400771179195363e-14	-2.127414158783052e-14	4.042892212247153e-05	-2.196521616102713e-14	5.018965095309561e-13	0.0004851470729105	0.050317352623785	-0.0058876887310843	3.4664878584161585e-05	0.0025318359750916	-0.0568779649860971	-0.0283706006714101	0.0008048909824403	0.0032351029010162	0.0565100356337671	-0.0227302096411129	0.0005166624303185	0.0031933841273075	0.000764000209711	0.0001839370743603	3.383285544403611e-08	5.836963130046862e-07	9.034830816058196e-07	0.0001210971496844	1.466451210399e-08	8.202230211715438e-13	0.0010559982217601	-3.606640984728241e-08	-1.0597706891022518e-14	1.115132304115118e-06	0.0812643003999925	0.0805169865999965	0.0792765501000027	0.0775505878000124	0.0753496704000031	0.0726872773000043	0.0695797142000009	0.066046013100006	1
-1.8384336713424836e-14	-1.6278227988801742e-14	-2.1311326013042954e-14	-4.736647581666024e-05	-2.504441864383361e-14	-2.831552777896905e-12	-0.0005683977489473	0.0415591082407516	-0.0087582443830248	7.670684465548193e-05	0.0017271594777906	-0.0037313579331267	0.0531466070529503	0.0028245618412782	1.3923031976125497e-05	-0.049684875107106	-0.1061949107408821	0.0112773590672287	0.0024685868144501	0.0034781965023305	0.0027141962926232	7.366861603247754e-06	1.2097851030818327e-05	-0.0004359874662068	-0.0004368909492649	1.9087371106070945e-07	1.9008508333163765e-07	0.000870263579156	-0.0001857346426041	3.44973519602244e-08	7.573586912628325e-07	0.0811933455999811	0.0802341601000005	0.0786439022999973	0.0764350803000015	0.0736250674000118	0.0702359652000096	0.0662944305000017	0.0618314648000042	1
-1.9199451585137312e-14	-1.7381632264957376e-14	-2.2925071606833732e-14	-1.838075673719314e-05	-2.6837107744338965e-14	1.1080512962938316e-11	-0.0002205689256107	0.0195874289489031	-0.0219716792918478	0.0004827546909402	0.0003836673727883	-0.0150323580544927	-0.0113010001213844	0.000127712603724	0.0002259717886737	-0.0704131233459469	-0.0207282482388246	0.0004296602750308	0.0049580079393917	0.0020980033695487	-0.0013801931328153	1.9049330889819265e-06	4.401618173287135e-06	1.1769268812607806e-06	0.0004371643930965	1.911127200867986e-07	1.370182267191187e-12	0.00064499903742	-0.0002252645417408	5.0744115708533446e-08	4.160237797094013e-07	0.0811135460999831	0.0799163736000162	0.077934157299996	0.0751863691	0.0717000014000205	0.0675093020000166	0.0626554373000043	0.0571860884000036	1
-1.9865793811845347e-14	-1.7827079983591217e-14	-2.4103986061437025e-14	5.543186157870599e-06	-2.7145080133205382e-14	-3.841335895763325e-11	6.6517698318492e-05	0.0255603741889743	0.0059729452400814	3.5676074822390886e-05	0.0006533327286663	0.0209040416363185	0.0359363996907864	0.0012914248227418	0.0004369789567004	-0.0518676224932064	0.0185455008527424	0.0003439356018714	0.0026902502631497	0.0012509999614036	-0.0008470034081267	7.174147684182189e-07	1.5650008561365432e-06	9.03502494534311e-07	-2.734244024926383e-07	4.82396505967484e-14	8.074744933938999e-13	0.0006449996834495	6.460121436426757e-10	-1.8230707854880948e-15	4.160246032473864e-07	0.0810249105999907	0.0795637657000128	0.0771480107999961	0.0738066302999991	0.0695797142000198	0.0645179772000123	0.0586821503000036	0.0521422520000007	1
-2.0529682533152598e-14	-1.7798260749492024e-14	-2.4788590209178696e-14	0.0176455646269404	-2.5773458397717197e-14	1.2333651125031855e-10	0.2117467772555786	0.0283144774215634	0.0027541032325817	7.585084602308125e-06	0.0008017096316418	0.0008287352264069	-0.0200753064099407	0.0004030179274358	6.868020380991807e-07	0.0163504308630046	0.0682180533562153	0.0046537028037389	0.0002673365894182	0.0013159986571089	6.499869571933723e-05	4.224734983513616e-09	1.7318524780092476e-06	9.244508391351632e-07	2.09483267777234e-08	-1.7642949767744977e-14	8.589492847687231e-13	0.0006450000283917	3.4494498406737777e-10	-3.412360865939664e-15	4.160250516915341e-07	0.0809274486999998	0.0791764900000063	0.0762862335999989	0.0722982684000052	0.0672699785000131	0.0612737178000058	0.0543957686000011	0.0467350998999995	1
