trial_type.t_low	trial_type.t_hi	trial_type.p_low	trial_type.p_hi	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-8.487719008608174e-15	-7.232587069300213e-15	5.30972803112588e-15	8.379043048210641e-15	0.0281023331376115	-6.0909270872442425e-16	-1.0863698122098204e-15	0.0007897411277784	-0.0145422267738431	3.662312420453903e-16	-9.966023005159876e-16	0.0002114763595414	-0.0151532399697483	-3.889755291279346e-16	-6.163366660203242e-16	0.0002296206815794	0.000304916915387	-1.4715415039820245e-15	-3.4209289655708933e-16	9.297432953600201e-08	-0.0004190601830365	-1.3324771243357018e-15	-6.773069265211093e-16	1.7561143459143177e-07	-0.0003954357219613	7.29810527776056e-16	5.998079586046373e-16	1.5636941252282076e-07	3.6107535393424807e-16	-9.993623961341314e-16	-6.175623571314668e-16	-1.0751857743882115e-15	1
-7.780913326930912e-15	-6.64001481786781e-15	5.0146622086960994e-15	8.018618702277832e-15	0.0179959921714369	-0.010106340966176	0.000102138127725	0.0003238557342339	0.0070379943762181	0.0215802211500606	0.0004657059448842	4.953336483887721e-05	0.0261779968939789	0.0413312368637281	0.0017082711406877	0.0006852875213812	0.0002989637140584	-5.953201322256695e-06	3.5439918865830194e-11	8.937930538845527e-08	-0.0004380245038142	-1.8964320772646225e-05	3.5964501256833836e-10	1.9186546374570562e-07	-0.0001659345565777	0.0002295011653835	5.2670784711510984e-08	2.7534277172211816e-08	0.0840649754000024	0.0840610905000008	0.084054615900001	0.0840455517000006	1
-7.669186070626198e-15	-6.781958645155963e-15	4.871041718321968e-15	7.285432062892168e-15	9.916653192467474e-05	-0.0178968256395127	0.0003202963679736	9.834000405885593e-09	0.0507192035656349	0.043681209189416	0.001908048036249	0.0025724376103318	0.004180009691411	-0.0219979872025687	0.0004839114409644	1.7472481019717464e-05	-0.0002094472934962	-0.0005084110075549	2.5848175414155935e-07	4.3868168327557024e-08	-0.0006400168777271	-0.0002019923739123	4.080091946397175e-08	4.0962160084724393e-07	0.0001649328891529	0.000330867445731	1.0947326854171421e-07	2.720285701458973e-08	0.0840546159000024	0.0840196558000008	0.0839613998000011	0.0838798640000007	1
-7.895899147304192e-15	-6.695897134482926e-15	5.8475071829772896e-15	7.223264562998631e-15	0.0001500871355374	5.092060361290192e-05	2.5929077828868243e-09	2.2526147618744244e-08	-0.0275709781868451	-0.0782901817524805	0.0061293525588378	0.0007601588381791	0.0243121748006003	0.0201321651091896	0.0004053040719847	0.0005910818435349	-0.0001759594104827	3.348788301356226e-05	1.1214375970388835e-09	3.0961713796660766e-08	-0.0005760122556493	6.400462207751707e-05	4.096592040249772e-09	3.3179011652328815e-07	0.0001409490162216	-2.398387293211452e-05	5.7522583405807e-10	1.9866624750739146e-08	0.0840338982000017	0.0839368069000008	0.0837750711000011	0.0835488153000005	1
-8.066859793404687e-15	-7.114665415912752e-15	5.038262662323598e-15	7.943698180967253e-15	0.0078214998733308	0.0076714127377929	5.885057339290826e-05	6.117586026804309e-05	-0.0811208592585223	-0.0535498810716748	0.0028675897627898	0.0065805938068439	0.0398634990172034	0.0155513242166026	0.0002418436848903	0.0015890985538952	0.0001220212924751	0.0002979807029579	8.879249912576302e-08	1.48891968022046e-08	-0.000478994564403	9.701769124553054e-05	9.412432255754373e-09	2.2943579106925445e-07	9.002923017461764e-05	-5.091978604647208e-05	2.592824218366303e-09	8.105261967785866e-09	0.084002824900001	0.0838125845000012	0.0834958362000011	0.0830530582000007	1
-7.905046655123579e-15	-6.172759077358577e-15	4.995008203387871e-15	7.611033029069826e-15	0.00012711476019	-0.0076943851131415	5.920356226981367e-05	1.615816212862367e-08	-0.0276805130518225	0.0534403462067008	0.0028558706026919	0.0007662108028118	0.0473297075593586	0.0074662085421545	5.574426999511238e-05	0.002240101217655	-0.0001839807682133	-0.0003060020606885	9.363726101302263e-08	3.384892226977439e-08	-0.0005760059819547	-9.701141755152962e-05	9.411215054212391e-09	3.3178288961914855e-07	6.594695129134352e-05	-2.408227888383053e-05	5.79956276242469e-10	4.34900020045701e-09	0.0839613998000011	0.0836470500000015	0.0831240050000011	0.0823935699000008	1
-7.835467781086967e-15	-8.850277666474641e-15	4.807843707488104e-15	7.598185260875636e-15	-0.0023249862523332	-0.0024521010125226	6.012799375923923e-06	5.405561073249744e-06	0.041294896912646	0.0689754099644672	0.0047576071797677	0.001705268511025	0.0243950123589246	-0.0229346952004349	0.0005260002439367	0.0005951166279917	-0.00013296908055	5.101168766469709e-05	2.602191524713817e-09	1.7680776504588762e-08	-0.0004550090660602	0.0001209969158954	1.4640253964050725e-08	2.0703324865115766e-07	0.0001359696134663	7.00226621746191e-05	4.903173516701448e-09	1.848773539940937e-08	0.0839096280000017	0.0834402848000009	0.0826599897000012	0.0815716507000007	1
-7.899421282640226e-15	-1.9571424646071418e-15	5.055356163446782e-15	7.682217727138519e-15	-0.0035479634633763	-0.0012229772110428	1.495673258809019e-06	1.2588044736790048e-05	0.0131539527155411	-0.0281409441971059	0.0007919127403035	0.0001730264720417	0.0210950029483299	-0.0033000094105944	1.0890062110263688e-05	0.0004449991493898	-0.0003169866842595	-0.0001840176037094	3.3862478681704275e-08	1.0048055673029393e-07	-0.0003490113991162	0.0001059976669444	1.1235506022254097e-08	1.2180895567675285e-07	7.444460910251695e-05	-6.152500436487003e-05	3.785326370722341e-09	5.541999552714985e-09	0.083847515900002	0.0831923909000009	0.0821043050000013	0.0805889209000007	1
-7.987233368933951e-15	-1.7935977478861805e-14	4.971262074785855e-15	7.8677504364692e-15	-4.617310611369246e-05	0.0035017903572625	1.2262535706075629e-05	2.131955301005409e-09	-0.0365388686515631	-0.0496928213671033	0.0024693764954224	0.0013350889223364	0.0316837904371442	0.0105887874888142	0.0001121224204837	0.001003862576465	0.0002039956567553	0.0005209823410157	2.7142260138098895e-07	4.1614229710981015e-08	-0.0001120084880522	0.0002370029110639	5.6170380858509054e-08	1.2545901436741813e-08	-8.29885817140096e-05	-0.0001574331908168	2.4785209210251243e-08	6.887105110959087e-09	0.0837750711000015	0.0829034906000011	0.0814575671000011	0.0794473178000006	1
-7.861514237445215e-15	1.824151543100384e-14	5.0495199780412245e-15	7.789173233770341e-15	-0.0030833409793587	-0.0030371678732452	9.224388690316188e-06	9.506991594654388e-06	-0.013366952642018	0.0231719160095459	0.0005369376915522	0.0001786754229335	0.0481576772178465	0.0164738867807018	0.000271388945664	0.0023191618750189	0.0001259883144085	-7.800734234695351e-05	6.085145044590867e-09	1.587305649940919e-08	-0.0001910079412491	-7.899945319736628e-05	6.240913414112439e-09	3.6484033305295806e-08	-0.0001219880309924	-3.899944927862261e-05	1.5209568332477636e-09	1.4881080164784632e-08	0.0836923025000012	0.0825737262000012	0.0807204933000012	0.0781490920000007	1
-7.82638615554852e-15	-5.9940021812244e-14	4.7791984201566925e-15	7.640339318295664e-15	-0.0050278693859131	-0.0019445284065537	3.781190724174076e-06	2.5279470561255773e-05	0.059228838535248	0.0725957911772651	0.0052701488966546	0.0035080553142341	0.0537226081267217	0.0055649309088747	3.096845602095426e-05	0.0028861186239381	-0.0001579996347962	-0.0002839879492042	8.06491554542769e-08	2.4963884367882996e-08	-0.0002410000496225	-4.999210837354499e-05	2.4992109938049847e-09	5.808102345793377e-08	-1.907996848324769e-08	0.000121968951024	1.4876425266097444e-08	4.4298159310297644e-16	0.0835992204000016	0.082203260200001	0.0798939009000012	0.0766968028000008	1
