trial_type.decision	trial_type.missed	gain_demean	loss_demean	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
1.7072524003490505e-06	-3.708591137371271e-15	-5.08478164797064e-07	1.1495312602131517e-05	1.9579768986833303e-06	-0.0201532999999885	-1.7438995030030764e-15	-8.596760834224675e-16	0.0004061555008992	0.0549197999999954	1.522260534875897e-15	-1.819585772742329e-15	0.0030161844320383	0.0180927000000015	-2.147224369774524e-15	-2.11216343778308e-15	0.0003273457932848	-0.0001875710000028	2.2245682648522346e-15	2.0958823060101897e-15	3.518288341572427e-08	-0.0002371739999992	-1.721755990764563e-15	-2.5326802711424464e-15	5.625151536074789e-08	0.0004861019999966	1.206605381780262e-15	-4.876475538200444e-15	2.362951565401036e-07	-1.888631371393961e-15	-2.2607505491985684e-15	-1.4612589620717925e-15	9.092219832590377e-16	4.1786344467094277e-16	-1.0540224365493034e-15	1
-4.957209425346658e-06	-4.196819572996929e-15	1.4753331185828622e-06	-3.337931275710428e-05	-5.473966171653796e-06	-0.022311799999989	-0.0021585000000026	4.659122250436061e-06	0.0004978164192457	0.0584526999999958	0.0035329000000004	1.2481382407881792e-05	0.0034167181372921	0.0627740000000072	0.0446813000000034	0.0019964185696955	0.0039405750760052	-0.0001489780000033	3.859300000202917e-05	1.4894150747879927e-09	2.2194439723202e-08	-0.0001724319999936	6.474200000117207e-05	4.191523628220705e-09	2.973280781398411e-08	0.0007361020000011	0.0002500000000038	6.249999918667238e-08	5.418461509784855e-07	-2.936775072133983e-15	-2.7337334012156198e-15	-1.234652743307681e-15	4.75291671552072e-16	3.130673038089733e-16	-1.088370093898609e-15	1
1.420184924972922e-05	-3.274129300530749e-15	-4.2239517628647375e-06	9.563124395338568e-05	1.5168474516895969e-05	-0.0176162999999897	0.0046954999999967	2.2047720246833377e-05	0.0003103340256995	0.1359679999999982	0.0775153000000035	0.0060086217340913	0.0184872970239982	0.0597577000000078	-0.0030163000000048	9.098065687497838e-06	0.0035709827092953	-0.0006945790000031	-0.0005456010000028	2.9768045552878706e-07	4.824399885366848e-07	-0.0002229739999937	-5.0542000002396986e-05	2.5544945964974006e-09	4.971741067135514e-08	0.0003687669999961	-0.0003673350000051	1.3493500433075276e-07	1.3598910855902714e-07	-2.9275778467838765e-15	-2.765247906424368e-15	-8.951493888251706e-16	4.782959840581689e-16	1.0550110440319163e-16	-1.1252462068107537e-15	1
-3.677647672018846e-05	-3.334615371083979e-15	1.0933291410928566e-05	-0.0002476482523505	-3.823223121156591e-05	-0.0270714999999975	-0.0094551999999989	8.940080704060854e-05	0.0007328661122483	0.0365488999999967	-0.0994191000000021	0.0098841574448121	0.0013358220912111	0.0461618000000038	-0.0135959000000019	0.0001848484968067	0.0021309117792369	-0.0003186210000049	0.0003759579999977	1.413444174482577e-07	1.0151933735819889e-07	-0.0003687519999986	-0.0001457780000029	2.1251226300924673e-08	1.3597804155109008e-07	0.0007361020000011	0.0003673350000052	1.349350064135639e-07	5.418461510131045e-07	0.0666662605000025	0.0666650420000014	0.0666630113000021	0.0666601683000037	0.0666565130000034	0.066652045600002	1
7.306995609596888e-05	-3.092738232198367e-15	-2.1718646460203796e-05	0.0004920492744008	7.322788454025884e-05	-0.0286292999999995	-0.0015578000000014	2.426740841096257e-06	0.0008196368184872	0.0731432999999968	0.0365944000000023	0.0013391501113584	0.0053499423348895	0.0676507000000048	0.0214888999999999	0.0004617728232098	0.0045766172104944	-0.0003077190000048	1.0902000001857338e-05	1.188562419809037e-10	9.469098026870298e-08	-0.0005188799999992	-0.0001501280000018	2.2538420043950463e-08	2.692364522932868e-07	0.0007361020000028	-8.815903826906526e-16	8.040150179464183e-16	5.418461526963145e-07	0.0666630113000032	0.0666520456000011	0.0666337707000021	0.0666081887000038	0.0665753023000034	0.0665351152000021	1
0.0004639325783388	-3.2939374315534147e-15	-0.0001376995708452	0.0031243324697723	0.00047084211816	-0.0228565999999991	0.0057727000000003	3.332406529112569e-05	0.000522424163562	0.1245679999999995	0.051424700000003	0.002644499770089	0.0155171866239973	0.0452424000000017	-0.0224083000000052	0.0005021319088908	0.0020468747577586	-0.0006427550000036	-0.0003350360000007	1.122491212183404e-07	4.1313399505089766e-07	-0.000514744000002	4.135999998712992e-06	1.7107723207430544e-11	2.64961380657591e-07	0.0007361020000031	3.788326399284325e-16	-6.330941777241292e-17	5.418461503302465e-07	0.0666565130000032	0.0666260551000019	0.066575302300002	0.0665042700000037	0.0664129799000035	0.0663014597000021	1
0.0177694644311426	-3.1416237348591135e-15	-0.005275289907602	0.1196662608079233	0.0177636662442255	-0.0382874000000014	-0.0154308000000011	0.0002381095886441	0.0014659249987526	0.0326610999999971	-0.0919069000000016	0.0084468782676112	0.0010667474532118	0.0375650000000018	-0.0076774000000007	5.89424707569773e-05	0.0014111292249949	-0.0001905610000048	0.0004521939999988	2.044794135754886e-07	3.6313493723435095e-08	-0.0005791860000007	-6.444199999706607e-05	4.152768695435154e-09	3.354564246586277e-07	0.0007986700000036	6.25679999968897e-05	3.9147530884809555e-09	6.37873768569899e-07	0.066646766000004	0.0665870758000021	0.0664876318000021	0.0663484933000036	0.0661697434000034	0.065951488900002	1
0.0948267662639986	-2.310716117276139e-15	-0.0281520058980068	0.6385986325327314	0.0920180249936469	-0.0262991000000001	0.0119883000000013	0.0001437193368909	0.0006916426608096	0.124897	0.0922359000000032	0.0085074612488124	0.0155992606089991	0.0778169000000041	0.0402519000000032	0.001620215453614	0.0060554699256207	-0.0005595570000063	-0.0003689959999987	1.3615804474608853e-07	3.131040317549669e-07	-0.0005055909999969	7.359499999894578e-05	5.416224260135133e-09	2.5562225640412496e-07	0.0006817680000022	-0.000116902	1.3666078685921796e-08	4.648076037103412e-07	0.0666337707000029	0.0665351152000019	0.0663707976000025	0.0661409801000033	0.0658458894000031	0.0654858167000022	1
0.2489551476991194	-1.0595012460847168e-15	-0.0739070946974361	1.6765590803957795	0.2122173662802614	-0.0217702999999986	0.0045288000000013	2.0510029442485405e-05	0.000473945962093	0.1325480000000009	0.0076510000000013	5.853780099701537e-05	0.0175689723039981	0.0330336000000013	-0.0447833000000071	0.0020055439588979	0.0010912187289573	-0.0006973480000038	-0.0001377910000004	1.898634989667558e-08	4.862942371980785e-07	-0.0003937689999996	0.0001118220000002	1.2504158698355034e-08	1.5505402481787414e-07	0.0006260560000011	-5.5712000000679433e-05	3.103826044466088e-09	3.9194611338337685e-07	0.0666175278000029	0.0664701835000024	0.0662248510000027	0.0658818921000029	0.0654418122000028	0.0649052602000023	1
0.4508822577341941	6.068321797276904e-16	-0.1338611311618739	3.036403651501697	0.3087223289119112	-0.0294720999999978	-0.007701799999999	5.9317723240490725e-05	0.0008686046784088	0.0412160999999981	-0.0913319000000024	0.0083415159576114	0.0016987668992117	0.0350012000000019	0.0019676000000013	3.871449756625986e-06	0.0012250840014362	-0.0002110230000041	0.0004863250000006	2.3651200703986295e-07	4.4530705373880745e-08	-0.0005351520000035	-0.0001413830000019	1.9989153490749294e-08	2.863876622012208e-07	0.0006424780000009	1.642199999884576e-05	2.6968158854253965e-10	4.12777979393309e-07	0.0665980380000028	0.0663922932000027	0.0660498560000032	0.0655714314000028	0.0649580043000023	0.0642108378000027	1
