trial_type.1	trial_type.1_derivative	trial_type.2	trial_type.2_derivative	trial_type.3	trial_type.3_derivative	trial_type.4	trial_type.4_derivative	trial_type.5	trial_type.5_derivative	trial_type.6	trial_type.6_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	intercept
0.0001155003082911	-0.0003829860491869	-6.630550836168656e-13	1.1955289838527414e-12	-8.793415930896551e-16	1.8220620505107158e-18	-2.496212987304681e-16	-9.651427756725669e-18	-1.8954228057742592e-08	-2.3445951218219237e-08	0.0343558525114361	-0.0856055792559564	-0.0492077425681428	-0.0070915724238597	5.029039944341974e-05	0.0024214019286518	-0.0355514032838026	-0.0031124100761135	9.687096481561509e-06	0.0012639022754479	-0.0030662631933039	0.0098471693236923	9.69667436891378e-05	9.401969970258829e-06	0.0001919821933375	6.99909299313799e-06	4.898664723228181e-11	3.6857160637544847e-08	-0.0001070318693019	-3.0013347772193877e-06	9.007882025826816e-12	1.1455820619746314e-08	-0.0003314897936629	-1.4991160304592076e-06	2.24715798328056e-12	1.0988548468253684e-07	0.1181843017000024	0.0943549208000014	1
-0.0004000455602381	0.0008682598684423	2.121368293449087e-12	-2.610668814330439e-12	-9.548908087789229e-16	-5.3578891707311347e-17	-2.9408461093480406e-16	1.8317046439127004e-17	4.6881392210393753e-08	6.90888399021893e-08	-0.0760150788608624	-0.0308912719834267	-0.0414420960860434	0.0077656464821	6.0305265285998816e-05	0.0017174473280038	-0.0491626295129342	-0.0136112262291311	0.0001852654794601	0.0024169641406253	-0.0152187582191135	-0.0121524950258103	0.0001476831353518	0.0002316106017295	0.0004570060544196	0.0002650238610812	7.023764787403318e-08	2.0885453475255675e-07	4.594102202251311e-05	0.0001529728913235	2.340070642258357e-08	2.110576768374936e-09	-0.000258010328098	7.347946556376715e-05	5.3992312125624095e-09	6.656933008995446e-08	0.1170140394000024	0.0900029351000017	1
0.0009473049486802	-0.0022017251232188	-6.503487661877459e-12	5.320240966397357e-12	-1.1306462511114305e-15	-6.458712172046892e-17	-1.310594378977878e-16	-8.145744514131513e-17	-1.1332088611844304e-07	-1.986958382730797e-07	-0.1036439780492523	-0.0008827416879132	-0.0379119845664623	0.0035301115195811	1.2461687341034071e-05	0.001437318573766	-0.0531615079037944	-0.0039988783908595	1.599102838465958e-05	0.0028261459226047	0.0065795413833538	0.0217982996024673	0.0004751658655593	4.32903648150766e-05	0.0005040069095339	4.700085511322776e-05	2.2090802042188573e-09	2.5402296668076584e-07	4.592409830407377e-05	-1.6923719259660865e-08	3.788983928614501e-16	2.1090226410593003e-09	-0.0003010117380925	-4.300140999385045e-05	1.8491194328650371e-09	9.060806543072305e-08	0.1157698686000017	0.0854235941000019	1
0.0075094385234888	0.0251187048606561	1.927249469041258e-11	-9.62686819804113e-12	-1.707340190006763e-15	-2.292665612915948e-17	4.878567138971668e-16	-1.333580100251686e-16	2.662543140959869e-07	5.58856563883229e-07	-0.0900579639772988	0.0120788599884015	-0.0364227721275081	0.0014892124389548	2.217753688527492e-06	0.0013266183294513	-0.0173003076912697	0.0358612002125232	0.001286025680683	0.0002993006462148	0.0019192579977919	-0.0046602833855618	2.171824123308771e-05	3.68355126168619e-06	0.0003350052318825	-0.0001690016776498	2.8561566865151907e-08	1.1222850694862785e-07	4.596247339450688e-05	3.837508996576192e-08	1.7407253414750264e-15	2.112547393938477e-09	-0.0002240077373666	7.70040007264529e-05	5.9296177437760546e-09	5.0179467057422463e-08	0.1144525750000006	0.0806284657000019	1
0.1976208695354739	0.1621941507149863	-5.553250279228751e-11	1.3308033887414618e-11	-8.882280339676375e-16	3.745110355996193e-17	-6.304380089919489e-17	-2.3694530253167887e-16	-6.036666750789382e-07	-1.5398211112142323e-06	-0.0626062253350555	0.0141997990882645	-0.0302409355052322	0.0061818366222749	3.821510402498359e-05	0.0009145141802303	-0.0584903304707604	-0.0411900227794898	0.0016966179765747	0.0034211187585778	0.0165205078623468	0.0146012498645554	0.0002131964976068	0.0002729271800308	0.0004670058921613	0.0001320006602795	1.7424173814811182e-08	2.1809450390353875e-07	9.997312581957214e-05	5.401065242292287e-05	2.917150786948069e-09	9.994625654757792e-09	-0.0001150230913605	0.0001089846460066	1.1877653126043036e-08	1.3230311719644193e-08	0.1130629907000015	0.0756296628000024	1
0.5991573189471607	0.2027544438930791	1.5670649818350984e-10	-2.308835530190435e-12	-1.3745973292546392e-15	-9.844942395746541e-17	7.594417389656706e-16	-2.9580024346192013e-16	1.3041117626346037e-06	4.173108692926112e-06	-0.037108333959243	0.0111033848534991	-0.0174914222792908	0.0127495132259406	0.0001625500874981	0.0003059498533518	-0.0403264337989809	0.0181638966717811	0.0003299271423012	0.0016262212629435	0.025360880712535	0.0088403728501881	7.815219212875394e-05	0.000643174270518	0.0005880012648991	0.0001209953727381	1.4639880361357707e-08	3.457454894755531e-07	0.0001999949009654	0.0001000217751455	1.0004356057994666e-08	3.9997960088761865e-08	-1.755879407486235e-05	9.746429728534243e-05	9.499289563640468e-09	3.0831081725281653e-10	0.1116019934000022	0.070439812900003	1
0.9341363977626792	0.112022945727172	-4.3412177645828927e-10	-8.160519812481363e-11	-1.7683079136496773e-15	-1.9388420055112359e-16	1.0967379012897386e-15	-2.7494266223754686e-16	-2.6155701455239725e-06	-1.1130846563056056e-05	-0.0193316410806599	0.00695493097037	0.0027166569567506	0.0202080792360421	0.0004083664664097	7.380225021980898e-06	-8.606148071057179e-05	0.0402403723182657	0.0016192875643116	7.406581154587318e-09	0.0034244342100257	-0.0219364465025085	0.0004812076851582	1.1726749659212097e-05	3.5005883697125344e-05	-0.0005529953812	3.058038932314089e-07	1.225411871575627e-09	8.799760569201476e-05	-0.0001119972952709	1.2543392443981266e-08	7.743578828304633e-09	-0.0001340016585932	-0.0001164428645195	1.3558942111478854e-08	1.795644388832905e-08	0.1100705059000015	0.0650720258000035	1
0.968690948597698	-0.0856996742708873	1.1823586209851143e-09	4.4634433175121217e-10	-7.556343249071776e-16	-1.541375093812165e-16	-3.381226735427125e-17	-9.786751343495428e-17	4.586425023434104e-06	2.922301513448092e-05	-0.0090375797440962	0.0037189329745185	-0.0149937411665196	-0.0177103981232713	0.0003136582016849	0.0002248122741698	-0.0837135929610317	-0.08362753148032	0.0069935640214943	0.0070079656464429	0.0148823438898468	0.0114579096798207	0.0001312836942295	0.0002214841596563	0.0003730174674404	0.0003380115837444	1.1425183157594098e-07	1.3914203145658712e-07	0.0004609855090547	0.0003729879033624	1.3911997901924577e-07	2.125076396860373e-07	-7.708600522951275e-05	5.6915653363500814e-05	3.239393425184678e-09	5.942251662657575e-09	0.1084694955000023	0.0595398612000033	1
0.6374130165696112	-0.2079832145176623	-3.168253975510359e-09	-1.7770538892116296e-09	-1.725684413536028e-15	-2.8455790501696126e-16	7.565148749509158e-16	1.0162444383083003e-16	-5.7236530713820056e-06	-7.550657089298015e-05	-0.003839923741864	0.0017519292197021	-0.0194990854384394	-0.0045053442719189	2.0298127008156167e-05	0.0003802143329364	-0.0270945554186119	0.0566190375424197	0.0032057154122313	0.0007341149333331	-0.0152453407752713	-0.0301276846651192	0.0009076773832827	0.0002324204153525	-0.0001020046426884	-0.0004750221101304	2.2564600473550335e-07	1.0404948072418224e-08	-2.7982786716220443e-05	-0.0004889682957708	2.39089995001008e-07	7.830365221655011e-10	-0.000337001585517	-0.0002599155802882	6.755611002296846e-08	1.1357006688705476e-07	0.1067999735000025	0.0538572937000022	1
0.2567748875282885	-0.1583971114079815	8.352582535777915e-09	6.2160396734877855e-09	-8.071433124779724e-16	-9.333401491973479e-17	-5.525651691050601e-16	4.4852243272636163e-17	-2.410541083628399e-06	0.0001916538138149	-0.0014299774832494	0.0007035992138071	-0.0302932921859303	-0.0107942067474906	0.0001165148993082	0.0009176835514621	-0.0606941794062959	-0.0335996239876851	0.0011289347321138	0.0036837834138027	-0.0151140975305418	0.0001312432447309	1.7224787325979775e-08	0.0002284359441611	0.0001720004645563	0.0002740051072458	7.507879920562072e-08	2.958415954092153e-08	2.9728124005246995e-06	3.095559911701328e-05	9.582486552057312e-10	8.836921474982068e-12	-0.0003160004135666	2.1001171954143278e-05	4.4105002892510317e-10	9.985626109055015e-08	0.1050629943000017	0.0480386780000013	1
0.0230557889948639	-0.08097298064012	-2.1608553661563683e-08	-2.010719109273889e-08	-9.583887955710878e-16	-8.428717778698237e-17	-3.0073545056050087e-16	1.3103545769609883e-16	5.685763482223887e-05	-0.0004691180362369	-0.0004352546373357	0.0002265540337958	-0.039190990809714	-0.0088976986237838	7.916904080043971e-05	0.001535933760646	-0.0538329639799565	0.0068612154263408	4.707627712625645e-05	0.0028979880108668	-0.0152403463701344	-0.0001262488395923	1.5938767508414222e-08	0.00023226815748	6.999646584663476e-05	-0.00010200399871	1.040481505500446e-08	4.899504838328507e-09	-2.2011207743824547e-05	-2.498402014570214e-05	6.242013147217852e-10	4.844924993647093e-10	-0.0003209990234533	-4.998609885868616e-06	2.4985482466269767e-11	1.0304037276152067e-07	0.1032596550000023	0.0420987124000006	1
-0.0799909272733227	-0.0281300703730667	5.497531234411046e-08	6.210284628992774e-08	-1.2714719296373573e-15	-2.877317605057068e-17	-2.8569154099266384e-16	-3.4693479700787176e-16	-0.0002615350696177	0.0011035272420131	-6.249869286504616e-05	3.383924404024893e-05	-0.0462090519338569	-0.0070180611241424	4.9253181942553e-05	0.0021352764806246	-0.0362797281964738	0.0175532357834814	0.0003081160864702	0.0013162186780112	-0.0004892012774452	0.0147511450926896	0.0002175962815453	2.393178902691402e-07	2.09815070067818e-05	-4.901495883814997e-05	2.402465470387401e-09	4.40222633890571e-10	-7.900492425746084e-05	-5.6993716513539975e-05	3.248283544936414e-09	6.2417767534451e-09	-0.0004679991444418	-0.0001470001209873	2.160903576501724e-08	2.190231985184613e-07	0.1013910948000015	0.0360524019000004	1
