trial_type.foil_new	trial_type.lure_new	trial_type.lure_old	trial_type.target new	trial_type.target_old	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
2.682471511420765e-10	1.0736161953903571e-10	-9.356643293356588e-08	-0.0107341918081383	0.026049587196777	-0.0057930508970481	-0.0182809868701097	2.244010758558383e-05	5.035579933977983e-10	0.0003341944809451	-0.0462953679053039	-0.0531603613174674	0.0028260240154045	0.0021432610894887	0.2180158942410491	-0.0145491152195667	0.0002116767536721	0.0475309301417237	-0.0002843851154543	0.0006314878518665	3.987769092805306e-07	8.08748942590595e-08	-0.0016460192405847	8.104698404319825e-05	6.568613123250554e-09	2.709379340675219e-06	0.0001402663068728	-7.942636533940514e-06	6.308516406770225e-11	1.967463690123067e-08	-0.0187725749999997	-0.0889003495000009	0.0534597706000003	0.0680413817000009	-0.0800082007000013	1
1.5550349143260458e-08	-2.5183624189511714e-10	5.1100815048301934e-08	-0.004997367314394	0.0718594426268069	0.0595050271989337	-0.0127327557009086	0.0055482311692006	3.078286910676269e-05	0.0001621230677395	0.0110120184626926	0.0573073863679972	0.0032841365323325	0.0001212645506221	0.2181970704659762	0.0001811762249272	3.2824823549037007e-08	0.0476099615599338	-0.0009719583937087	-0.0006875732782547	4.72757015751444e-07	9.447031198626524e-07	-0.0020350204634356	-0.0003890012228501	1.5132195187053156e-07	4.141308288300461e-06	4.201092858070828e-05	-9.82553782908266e-05	9.65411956029784e-09	1.764917438074369e-09	-0.0201431859000002	-0.087791732300001	0.0568987974000006	0.0639700120000009	-0.0836810109000011	1
-8.318122727570553e-08	5.684079585305182e-10	4.9612766973049136e-08	-0.0021146080386561	0.3918611045122313	0.1561654487650651	-0.0181650836307905	-0.0054323279298819	2.9510186737766557e-05	0.0003299702633137	-0.0149423981612536	-0.025954416623947	0.0006736317422881	0.0002232752628089	0.2179406947129652	-0.0002563757530109	6.572852601589646e-08	0.0474981464119691	-0.000818944277654	0.0001530141160553	2.3413319147300494e-08	6.706697298543013e-07	-0.0015560295520839	0.0004789909113521	2.294322968237948e-07	2.4212279664896225e-06	7.186280114795176e-05	2.985187256736952e-05	8.911343693289897e-10	5.164261948964769e-09	-0.0215095358000004	-0.086608834600001	0.0602295142000008	0.059682188000001	-0.0869114692000011	1
3.27031813430916e-07	-1.216217091779635e-09	-4.9729674611629665e-08	-0.000829550218136	0.5321692833694832	0.1287776765152578	-0.0181783356186569	-1.3251987866220131e-05	1.756151358145252e-10	0.0003304518858647	0.0142147982559204	0.0291571964171744	0.0008501421029088	0.0002020604894561	0.2181479330177684	0.0002072383048029	4.294771443340743e-08	0.0475885206799241	-0.0008599893126882	-4.10450350348818e-05	1.6846939034687371e-09	7.395816182030589e-07	-0.001899009908563	-0.0003429803564802	1.1763552577794021e-07	3.606238633827648e-06	1.168357204035924e-05	-6.017922910777183e-05	3.6215393306876373e-09	1.365057450750516e-10	-0.0228713357000003	-0.085352657200001	0.063445580600001	0.0551924183000009	-0.089682499000001	1
-1.129441939571468e-06	2.396987823341564e-09	2.955115573299485e-08	-0.000242586712955	0.3488946863544488	0.0605712100709302	-0.0182759435286494	-9.760790999286705e-05	9.527303893457373e-09	0.0003340101118622	0.0019946035825735	-0.0122201946733471	0.0001493331578531	3.978443451213901e-06	0.2083368162993082	-0.0098111167184603	9.625801126275612e-05	0.043404229025731	-0.0009720180261102	-0.0001120287134219	1.2550431832018309e-08	9.448190434415754e-07	-0.0017159920121414	0.0001830178964227	3.3495550027784983e-08	2.9446285860788523e-06	-1.983393103698277e-05	-3.1517503076988863e-05	9.933530722133495e-10	3.93384672470105e-10	-0.0242282974000008	-0.0840242629000009	0.0665408748000008	0.0505158950000007	-0.091979452200001	1
3.6239427619966327e-06	-4.0602920822600895e-09	-1.5023397579615298e-08	-8.242471678702142e-06	0.1425420763131734	0.0160084889598591	-0.0182983958614918	-2.2452332842824037e-05	5.041070123032638e-10	0.0003348312911036	0.0185130525622129	0.0165184489796394	0.0002728591566919	0.0003427331151709	0.2277472185830406	0.019410402283733	0.0003767637168164	0.0518687955723111	-0.0007940140168108	0.0001780040092993	3.1685426582884894e-08	6.304582587147687e-07	-0.0014099919846536	0.0003060000274871	9.363601819960652e-08	1.988077396126879e-06	-1.90597976876687e-05	7.741333495774559e-07	5.989402599569855e-13	3.632759840020332e-10	-0.0255801340000004	-0.0826247757000009	0.0695095047000008	0.0456684419000006	-0.0937901867000011	1
-1.1084536939170917e-05	4.5217331505179615e-09	7.109417052757428e-09	-4.016946485280388e-07	0.0143208910830391	-0.0069409189598348	-0.0182717618286137	2.663403287771576e-05	7.093712980532707e-10	0.0003338572803213	0.0098887629671796	-0.0086242895950336	7.437837101824895e-05	9.778763302076268e-05	0.2343073024244195	0.0065600838413787	4.303470000503065e-05	0.0548999119694087	-0.0008669614819783	-7.294746516781516e-05	5.321331894001847e-09	7.51622211234926e-07	-0.0016810202169587	-0.0002710282323055	7.345630310459588e-08	2.8258289696984634e-06	4.677126301213874e-05	6.583106070031642e-05	4.333728309454019e-09	2.187551450840968e-09	-0.0269265594	-0.0811553797000009	0.0723458192000009	0.0406664612000004	-0.095105130700001	1
3.272584820220554e-05	4.6796937020994435e-09	-3.3682271044079412e-09	1.6400895699582304e-07	0.0757211711309166	0.056297742899008	-0.0184012729884974	-0.0001295111598838	1.6773140314676147e-08	0.000338606847597	0.0057038466268721	-0.0041849163403073	1.751352477429268e-05	3.2533866342605844e-05	0.2223258197987479	-0.0119814826256722	0.0001435559259085	0.0494287701491851	-0.0009720175019719	-0.0001050560199929	1.1036766480757984e-08	9.448180243494694e-07	-0.0016639901671108	1.703004984848897e-05	2.9002179739134765e-10	2.7688632762134024e-06	-1.980878522826395e-05	-6.658004824027135e-05	4.43290280268617e-09	3.923878735795765e-10	-0.0282672889000005	-0.0796173181000009	0.0750444194000009	0.0355268781000005	-0.0959173331000011	1
-9.40738328221798e-05	-5.6089798882243435e-08	1.938097067428809e-09	4.4309352724147485e-09	0.4014476513911766	0.1346306683651877	-0.018384332395825	1.6940592672389705e-05	2.8698359074502647e-10	0.0003379836776401	0.0200030453962232	0.0142991987693508	0.0002044670854442	0.0004001218251231	0.2180433199726152	-0.0042824998261325	1.8339804760189998e-05	0.0475428893846799	-0.0008610171113513	0.0001110003906201	1.2321085909985012e-08	7.413504660690524e-07	-0.0016429935214887	2.0996645621874203e-05	4.4085844890977935e-10	2.6994277115817e-06	-1.970731705817444e-05	1.0146817066189023e-07	9.9969110394942e-15	3.8837827657089656e-10	-0.0296020389000009	-0.0780118924000009	0.0776001682000011	0.0302670833000006	-0.096222500400001	1
0.0002654103409576	2.610427643197361e-07	-1.8971462149403743e-09	-3.2003235891266944e-08	0.5281774344065766	0.1057551423541953	-0.018288730389329	9.560200649614903e-05	9.13974361783388e-09	0.0003344776592531	0.0011478397943702	-0.0188552056018528	0.000355518778287	1.3175361927793617e-06	0.2180180253847227	-2.529458789247711e-05	6.398157832803916e-10	0.047531859392653	-0.0006440159391341	0.0002170011722163	4.7089508220419085e-08	4.147565294948608e-07	-0.0016489907758635	-5.997254375637009e-06	3.596635939248956e-11	2.7191705791147567e-06	-1.9031150790165e-05	6.761662681938564e-07	4.56831270388479e-13	3.6218457823295e-10	-0.0309305270000011	-0.0763404608000009	0.0800082007000012	0.0249048742000005	-0.096019019700001	1
